source,target
51121101096,51121101097
51121101097,24867185
171522290,51121101098
51121101098,51121101099
51121101099,171522279
24867153,51121101100
51121101100,51121101101
51121101101,215650338
171521411,51121101102
51121101102,171521412
171522097,51121101103
51121101103,51121101104
51121101104,51121101105
51121101105,24867187
171522303,51121101106
51121101106,51121101107
51121101107,51121101108
51121101108,51121101109
51121101109,171522290
335458135,51121101110
51121101110,51121101111
51121101111,51121101112
51121101112,51121101113
51121101113,51121101114
51121101114,51121101115
51121101115,51121101116
51121101116,51121101117
51121101117,51121101118
51121101118,918455168
171521403,51121101119
51121101119,51121101120
51121101120,51121101121
51121101121,51121101122
51121101122,171521397
335455493,51121101123
51121101123,976093944
171521412,51121101124
51121101124,171521400
215650764,51121101125
51121101125,51121101126
51121101126,51121101127
51121101127,51121101128
51121101128,918459964
215648035,51121101129
51121101129,51121101130
51121101130,24880639
171521615,51121101131
51121101131,51121101132
51121101132,51121101133
51121101133,171521616
171522090,51121101134
51121101134,51121101135
51121101135,171522092
171526422,51121101136
51121101136,51121101137
51121101137,51121101138
51121101138,51121101139
51121101139,51121101140
51121101140,51121101141
51121101141,51121101142
51121101142,171526453
1045496758,51121101143
51121101143,1045496757
171521403,51121101144
51121101144,51121101145
51121101145,1045488545
171526453,51121101146
51121101146,51121101147
51121101147,51121101148
51121101148,51121101149
51121101149,51121101150
51121101150,51121101151
51121101151,215650764
171522093,51121101152
51121101152,51121101153
51121101153,51121101154
51121101154,51121101155
51121101155,51121101156
51121101156,171521690
24880639,51121101157
51121101157,51121101158
51121101158,51121101159
51121101159,51121101160
51121101160,51121101161
51121101161,215648360
24880469,51121101162
51121101162,51121101163
51121101163,51121101164
51121101164,915035990
24880469,51121101165
51121101165,216613210
216613210,51121101166
51121101166,51121101167
51121101167,51121101168
51121101168,51121101169
51121101169,216613211
24880455,51121101170
51121101170,51121101171
51121101171,51121101172
51121101172,216613211
24867166,51121101173
51121101173,171521659
24867166,51121101174
51121101174,171521690
24880451,51121101175
51121101175,51121101176
51121101176,51121101177
51121101177,918459964
171519439,51121101178
51121101178,51121101179
51121101179,51121101180
51121101180,171519415
171519367,51121101181
51121101181,51121101182
51121101182,51121101183
51121101183,171519365
171521322,51121101184
51121101184,979698927
948255657,51121101185
51121101185,51121101186
51121101186,51121101187
51121101187,948255658
335455554,51121101188
51121101188,243541335
171519860,51121101189
51121101189,243541236
171519860,51121101190
51121101190,243541232
171520737,51121101191
51121101191,51121101192
51121101192,171520743
915040491,51121101193
51121101193,51121101194
51121101194,51121101195
51121101195,51121101196
51121101196,915040492
243541232,51121101197
51121101197,243541236
915037723,51121101198
51121101198,915037722
243541199,51121101199
51121101199,51121101200
51121101200,51121101201
51121101201,976096713
221975699,51121101202
51121101202,275513101
275512870,51121101203
51121101203,275512945
171521385,51121101204
51121101204,1060080281
216610571,51121101205
51121101205,216610570
221975783,51121101206
51121101206,51121101207
51121101207,51121101208
51121101208,51121101209
51121101209,948259919
171520388,51121101210
51121101210,51121101211
51121101211,51121101212
51121101212,221975699
24867166,51121101213
51121101213,51121101214
51121101214,171521667
275512870,51121101215
51121101215,275512869
275512869,51121101216
51121101216,51121101217
51121101217,275512880
221975699,51121101218
51121101218,221975700
221975700,51121101219
51121101219,51121101220
51121101220,171520532
1045488529,51121101221
51121101221,1045488530
275986949,51121101222
51121101222,51121101223
51121101223,51121101224
51121101224,51121101225
51121101225,51121101226
51121101226,275986947
1045496771,51121101227
51121101227,1045496769
171520532,51121101228
51121101228,51121101229
51121101229,171520531
918458214,51121101230
51121101230,915014425
171521690,51121101231
51121101231,51121101232
51121101232,51121101233
51121101233,171521675
171521404,51121101234
51121101234,171521605
243540689,51121101235
51121101235,51121101236
51121101236,51121101237
51121101237,51121101238
51121101238,51121101239
51121101239,171524951
171521400,51121101240
51121101240,51121101241
51121101241,51121101242
51121101242,171521404
1045480286,51121101243
51121101243,1045480281
24867165,51121101244
51121101244,51121101245
51121101245,24867166
171521400,51121101246
51121101246,51121101247
51121101247,171521405
171521109,51121101248
51121101248,171521322
171519364,51121101249
51121101249,51121101250
51121101250,171519366
171517976,51121101251
51121101251,51121101252
51121101252,171517977
1060089630,51121101253
51121101253,51121101254
51121101254,51121101255
51121101255,51121101256
51121101256,51121101257
51121101257,171521410
171521403,51121101258
51121101258,51121101259
51121101259,51121101260
51121101260,171521404
171520532,51121101261
51121101261,51121101262
51121101262,51121101263
51121101263,171520524
221975732,51121101264
51121101264,51121101265
51121101265,51121101266
51121101266,51121101267
51121101267,51121101268
51121101268,51121101269
51121101269,51121101270
51121101270,51121101271
51121101271,51121101272
51121101272,948259920
275502508,51121101273
51121101273,51121101274
51121101274,171521604
171521407,51121101275
51121101275,51121101276
51121101276,171521410
1045496761,51121101277
51121101277,1045496760
171521407,51121101278
51121101278,171521608
275512928,51121101279
51121101279,275512886
914903632,51121101280
51121101280,51121101281
51121101281,275512924
917756033,51121101282
51121101282,917756032
171519367,51121101283
51121101283,51121101284
51121101284,51121101285
51121101285,171519414
216610569,51121101286
51121101286,51121101287
51121101287,51121101288
51121101288,51121101289
51121101289,216610570
1045496755,51121101290
51121101290,1045496762
338869911,51121101291
51121101291,51121101292
51121101292,171519367
1045496743,51121101293
51121101293,51121101294
51121101294,1045496745
1045496762,51121101295
51121101295,1045496763
243541244,51121101296
51121101296,51121101297
51121101297,51121101298
51121101298,51121101299
51121101299,243541247
338858678,51121101300
51121101300,171521621
243541244,51121101301
51121101301,51121101302
51121101302,51121101303
51121101303,171521571
171521571,51121101304
51121101304,171521574
338869911,51121101305
51121101305,51121101306
51121101306,171519377
171521621,51121101307
51121101307,51121101308
51121101308,171521619
221975784,51121101309
51121101309,51121101310
51121101310,51121101311
51121101311,171520773
275449074,51121101312
51121101312,51121101313
51121101313,51121101314
51121101314,275449080
171521574,51121101315
51121101315,51121101316
51121101316,51121101317
51121101317,275449080
275512869,51121101318
51121101318,275512924
275512848,51121101319
51121101319,51121101320
51121101320,51121101321
51121101321,275512852
1045448569,51121101322
51121101322,51121101323
51121101323,51121101324
51121101324,51121101325
51121101325,51121101326
51121101326,335463490
275512928,51121101327
51121101327,275512870
171521605,51121101328
51121101328,51121101329
51121101329,171521604
171521404,51121101330
51121101330,171521407
171521396,51121101331
51121101331,171521400
243540689,51121101332
51121101332,51121101333
51121101333,51121101334
51121101334,918458214
171521654,51121101335
51121101335,51121101336
51121101336,171521655
914985797,51121101337
51121101337,51121101338
51121101338,914985796
171521397,51121101339
51121101339,1098100284
275512847,51121101340
51121101340,51121101341
51121101341,51121101342
51121101342,275512848
24867173,51121101343
51121101343,51121101344
51121101344,51121101345
51121101345,51121101346
51121101346,51121101347
51121101347,51121101348
51121101348,51121101349
51121101349,51121101350
51121101350,51121101351
51121101351,51121101352
51121101352,51121101353
51121101353,24867171
171523207,51121101354
51121101354,918455168
171521659,51121101355
51121101355,51121101356
51121101356,51121101357
51121101357,171521655
171521423,51121101358
51121101358,51121101359
51121101359,51121101360
51121101360,171521615
335458183,51121101361
51121101361,51121101362
51121101362,51121101363
51121101363,51121101364
51121101364,171523207
275501035,51121101365
51121101365,51121101366
51121101366,948242349
916253003,51121101367
51121101367,51121101368
51121101368,51121101369
51121101369,51121101370
51121101370,916253006
171520432,51121101371
51121101371,51121101372
51121101372,171520277
275512847,51121101373
51121101373,51121101374
51121101374,51121101375
51121101375,275512918
171520432,51121101376
51121101376,51121101377
51121101377,51121101378
51121101378,51121101379
51121101379,51121101380
51121101380,171520446
171519693,51121101381
51121101381,51121101382
51121101382,171519692
275512852,51121101383
51121101383,275512847
915041068,51121101384
51121101384,171523473
171521574,51121101385
51121101385,51121101386
51121101386,51121101387
51121101387,275449074
24867165,51121101388
51121101388,215649410
171523318,51121101389
51121101389,51121101390
51121101390,51121101391
51121101391,51121101392
51121101392,51121101393
51121101393,51121101394
51121101394,51121101395
51121101395,51121101396
51121101396,51121101397
51121101397,51121101398
51121101398,51121101399
51121101399,916275132
918455169,51121101400
51121101400,918455168
916275365,51121101401
51121101401,918455169
917756032,51121101402
51121101402,51121101403
51121101403,51121101404
51121101404,51121101405
51121101405,51121101406
51121101406,51121101407
51121101407,51121101408
51121101408,171525581
171521654,51121101409
51121101409,51121101410
51121101410,51121101411
51121101411,171521616
171519439,51121101412
51121101412,51121101413
51121101413,171519441
24867165,51121101414
51121101414,171521655
24867165,51121101415
51121101415,51121101416
51121101416,51121101417
51121101417,51121101418
51121101418,1045496742
914903633,51121101419
51121101419,914903632
171523467,51121101420
51121101420,51121101421
51121101421,171523395
976097045,51121101422
51121101422,51121101423
51121101423,51121101424
51121101424,51121101425
51121101425,976097046
335458134,51121101426
51121101426,51121101427
51121101427,51121101428
51121101428,51121101429
51121101429,51121101430
51121101430,335458135
338858523,51121101431
51121101431,51121101432
51121101432,338858525
171521610,51121101433
51121101433,51121101434
51121101434,51121101435
51121101435,171521249
171524737,51121101436
51121101436,51121101437
51121101437,51121101438
51121101438,171524743
171521621,51121101439
51121101439,51121101440
51121101440,1045496742
171521621,51121101441
51121101441,51121101442
51121101442,51121101443
51121101443,171521610
171521571,51121101444
51121101444,51121101445
51121101445,948242349
275513101,51121101446
51121101446,51121101447
51121101447,51121101448
51121101448,275513102
171521859,51121101449
51121101449,51121101450
51121101450,171521873
915036572,51121101451
