source,target,level
24864010,918469866,4
918469866,24864010,4
918469866,24864021,4
24864021,918469866,4
857664958,910366764,4
910366764,857664958,4
276016184,215646789,4
215646789,276016184,4
215646789,24880477,4
24880477,215646789,4
24880505,276016184,4
276016184,24880505,4
24866623,24866628,4
24866628,24866623,4
24866628,24866613,4
24866613,24866628,4
24866613,24866612,4
24866612,24866613,4
171518661,171518657,4
171518657,171518661,4
216615400,24866562,4
24866562,216615400,4
171518657,216615400,4
216615400,171518657,4
171518722,171518661,4
171518661,171518722,4
24866562,1061991335,4
1061991335,24866562,4
1061991335,24866556,4
24866556,1061991335,4
24866612,1062388263,4
1062388263,24866612,4
1062388263,171518722,4
171518722,1062388263,4
24867076,275506467,4
275506467,24867076,4
275506467,24867085,4
24867085,275506467,4
24867098,216603486,4
216603486,24867098,4
24867085,948255654,4
948255654,24867085,4
948255654,24867086,4
24867086,948255654,4
216603486,1111486328,4
1111486328,216603486,4
1111486328,24867076,4
24867076,1111486328,4
171518253,24866419,4
24866419,171518253,4
171518593,171518594,4
171518594,171518593,4
171518582,171518583,4
171518583,171518582,4
24866415,215656330,4
215656330,24866415,4
215656330,171518252,4
171518252,215656330,4
171518252,171518253,4
171518253,171518252,4
171518594,24866562,4
24866562,171518594,4
171518583,275977895,4
275977895,171518583,4
275977895,171518593,4
171518593,275977895,4
171518569,171518582,4
171518582,171518569,4
24866419,171518569,4
171518569,24866419,4
171521652,24867162,4
24867162,171521652,4
24867128,24867129,4
24867129,24867128,4
24867125,24867127,4
24867127,24867125,4
24867127,24867128,4
24867128,24867127,4
24867159,171521652,4
171521652,24867159,4
24867129,24867159,4
24867159,24867129,4
24860659,24860661,4
24860661,24860659,4
24860641,171509744,4
171509744,24860641,4
171509744,24864010,4
24864010,171509744,4
24860641,216601659,4
216601659,24860641,4
216601659,24860661,4
24860661,216601659,4
171522097,24867187,4
24867187,171522097,4
24867187,24867188,4
24867188,24867187,4
171522093,24867185,4
24867185,171522093,4
24867165,24867166,4
24867166,24867165,4
24867185,171522097,4
171522097,24867185,4
171521690,171522093,4
171522093,171521690,4
24867188,275503071,4
275503071,24867188,4
24867166,171521690,4
171521690,24867166,4
171527060,171527044,4
171527044,171527060,4
24880636,215649325,4
215649325,24880636,4
215649325,24880604,4
24880604,215649325,4
215649360,24867213,4
24867213,215649360,4
215649337,275500489,4
275500489,215649337,4
24880604,275500489,4
275500489,24880604,4
275500501,171527060,4
171527060,275500501,4
24880597,275500501,4
275500501,24880597,4
171527044,275500536,4
275500536,171527044,4
275503072,24867190,4
24867190,275503072,4
24867190,335455363,4
335455363,24867190,4
275503071,275503072,4
275503072,275503071,4
215649380,215649360,4
215649360,215649380,4
215649337,24880597,4
24880597,215649337,4
275500536,215649352,4
215649352,275500536,4
215649352,24867213,4
24867213,215649352,4
335455363,275505972,4
275505972,335455363,4
275506058,215649380,4
215649380,275506058,4
275505972,806180456,4
806180456,275505972,4
806180456,24867193,4
24867193,806180456,4
24867193,948237802,4
948237802,24867193,4
948237802,275506058,4
275506058,948237802,4
24879648,24879654,4
24879654,24879648,4
219476710,24879757,4
24879757,219476710,4
24879780,219476710,4
219476710,24879780,4
215644287,24879780,4
24879780,215644287,4
24879654,24879658,4
24879658,24879654,4
24879670,24879671,4
24879671,24879670,4
24879670,171524323,4
171524323,24879670,4
24879787,857664958,4
857664958,24879787,4
24879757,918458220,4
918458220,24879757,4
918458220,171524323,4
171524323,918458220,4
215644287,918540232,4
918540232,215644287,4
918540232,24879787,4
24879787,918540232,4
24879658,919490829,4
919490829,24879658,4
919490829,24879671,4
24879671,919490829,4
24863779,24863778,4
24863778,24863779,4
216601943,216601953,4
216601953,216601943,4
216601953,24864010,4
24864010,216601953,4
918459952,216601943,4
216601943,918459952,4
24863778,918459954,4
918459954,24863778,4
918466665,918459952,4
918459952,918466665,4
918459954,918466666,4
918466666,918459954,4
918466666,918466665,4
918466665,918466666,4
24880474,24880477,4
24880477,24880474,4
24880474,24880478,4
24880478,24880474,4
24880469,24880474,4
24880474,24880469,4
24880451,24880455,4
24880455,24880451,4
171520744,171526422,4
171526422,171520744,4
171520664,171520677,4
171520677,171520664,4
171520312,275972195,4
275972195,171520312,4
171520737,171520743,4
171520743,171520737,4
215641353,171520360,4
171520360,215641353,4
215641353,171520312,4
171520312,215641353,4
24880469,216613210,4
216613210,24880469,4
216613210,216613211,4
216613211,216613210,4
171520664,221993702,4
221993702,171520664,4
171520743,215650747,4
215650747,171520743,4
215650747,171520744,4
171520744,215650747,4
24880455,216613211,4
216613211,24880455,4
171520360,221993702,4
221993702,171520360,4
215650738,215650740,4
215650740,215650738,4
215650740,171520737,4
171520737,215650740,4
171526422,171526453,4
171526453,171526422,4
171526453,215650764,4
215650764,171526453,4
171520677,215650738,4
215650738,171520677,4
215650764,918459964,4
918459964,215650764,4
918459964,24880451,4
24880451,918459964,4
171509768,24862148,4
24862148,171509768,4
24862148,196297828,4
196297828,24862148,4
196297828,24862160,4
24862160,196297828,4
24860821,1039866916,4
1039866916,24860821,4
1039866916,171509768,4
171509768,1039866916,4
24880477,24880478,4
24880478,24880477,4
24880534,171526742,4
171526742,24880534,4
171526742,171526744,4
171526744,171526742,4
215647870,24880605,4
24880605,215647870,4
171526744,216610567,4
216610567,171526744,4
24880605,215647883,4
215647883,24880605,4
216610568,171527164,4
171527164,216610568,4
215647962,24880591,4
24880591,215647962,4
215647972,216610569,4
216610569,215647972,4
216610571,215647986,4
215647986,216610571,4
215647986,24880636,4
24880636,215647986,4
275506856,171526984,4
171526984,275506856,4
275506972,215647953,4
215647953,275506972,4
171527164,275506972,4
275506972,171527164,4
24880591,275507050,4
275507050,24880591,4
275507050,215647972,4
215647972,275507050,4
24880528,275507742,4
275507742,24880528,4
215647883,216610568,4
216610568,215647883,4
216610569,216610570,4
216610570,216610569,4
216610570,216610571,4
216610571,216610570,4
216610567,215647870,4
215647870,216610567,4
215647953,275506856,4
275506856,215647953,4
24880478,215646797,4
215646797,24880478,4
275507773,24880489,4
24880489,275507773,4
275507742,915016097,4
915016097,275507742,4
915016097,24880534,4
24880534,915016097,4
24880489,916256018,4
916256018,24880489,4
916256018,916256019,4
916256019,916256018,4
916256019,24880528,4
24880528,916256019,4
215646797,916276956,4
916276956,215646797,4
916276956,275507773,4
275507773,916276956,4
171526984,918464454,4
918464454,171526984,4
918464454,215647962,4
215647962,918464454,4
24866456,24866454,4
24866456,24866454,4
24866490,24866498,4
24866490,24866498,4
24866412,24866411,4
24866412,24866411,4
24866411,24866412,4
24866411,24866412,4
24866943,24866945,4
24866943,24866945,4
24866472,24866456,4
24866472,24866456,4
24866944,24866942,4
24866944,24866942,4
24866936,171520146,4
24866936,171520146,4
171520147,24866938,4
171520147,24866938,4
171520146,24866933,4
171520146,24866933,4
24866934,171520147,4
24866934,171520147,4
24866933,24866930,4
24866933,24866930,4
24866932,24866934,4
24866932,24866934,4
24866485,24866932,4
24866485,24866932,4
24866930,24866484,4
24866930,24866484,4
24866454,24866461,4
24866454,24866461,4
171518234,24866405,4
171518234,24866405,4
24866405,171518234,4
24866405,171518234,4
24866411,171518234,4
24866411,171518234,4
171518234,24866411,4
171518234,24866411,4
24866405,24866408,4
24866405,24866408,4
24866408,24866405,4
24866408,24866405,4
24866427,24866423,4
24866427,24866423,4
171518291,24866427,4
171518291,24866427,4
24866464,24866462,4
24866464,24866462,4
24866464,24866462,4
24866461,215641769,4
24866461,215641769,4
215641769,215641775,4
215641769,215641775,4
215641778,24866464,4
215641778,24866464,4
215641778,24866464,4
215642886,215642885,4
215642886,215642885,4
215642887,215642886,4
215642887,215642886,4
215642888,215642887,4
215642888,215642887,4
171518218,171518213,4
171518218,171518213,4
24866408,215642891,4
24866408,215642891,4
215642891,24866408,4
215642891,24866408,4
215642891,215642894,4
215642891,215642894,4
215642897,215642839,4
215642897,215642839,4
216614943,171518291,4
216614943,171518291,4
171518292,216614943,4
171518292,216614943,4
215642842,215642838,4
215642842,215642838,4
215642841,215642842,4
215642841,215642842,4
24866498,24866496,4
24866498,24866496,4
222001880,171518424,4
222001880,171518424,4
24866942,243541746,4
24866942,243541746,4
243541746,24866936,4
243541746,24866936,4
243541749,24866943,4
243541749,24866943,4
24866938,243541749,4
24866938,243541749,4
275975458,24866472,4
275975458,24866472,4
24866471,215641446,4
24866471,215641446,4
215641447,24866485,4
215641447,24866485,4
24866423,1062907158,4
24866423,1062907158,4
1062907159,215642888,4
1062907159,215642888,4
171518213,275977632,4
171518213,275977632,4
275977632,215642891,4
275977632,215642891,4
215642894,275977631,4
215642894,275977631,4
275975513,275990485,4
275975513,275990485,4
275990493,275975513,4
275990493,275975513,4
24866484,275990493,4
24866484,275990493,4
335454586,275975458,4
335454586,275975458,4
275990485,335454586,4
275990485,335454586,4
335454587,215641447,4
335454587,215641447,4
215641446,335454587,4
215641446,335454587,4
335455334,171518218,4
335455334,171518218,4
215642895,335455335,4
215642895,335455335,4
215642838,335455340,4
215642838,335455340,4
335455339,215642897,4
335455339,215642897,4
171518424,24866470,4
171518424,24866470,4
24866470,24866471,4
24866470,24866471,4
338874692,215642841,4
338874692,215642841,4
215642839,338874693,4
215642839,338874693,4
24866462,222001880,4
24866462,222001880,4
24866462,222001880,4
880294294,338874692,4
880294294,338874692,4
24866489,880294294,4
24866489,880294294,4
338874693,880294295,4
338874693,880294295,4
880294295,24866490,4
880294295,24866490,4
24866515,880294297,4
24866515,880294297,4
24866515,880294297,4
880294297,171518402,4
880294297,171518402,4
880294297,171518402,4
880294298,222001688,4
880294298,222001688,4
171518401,880294298,4
171518401,880294298,4
275977631,950509905,4
275977631,950509905,4
950509905,215642895,4
950509905,215642895,4
957565728,171518401,4
957565728,171518401,4
215641775,957565728,4
215641775,957565728,4
171518402,957565729,4
171518402,957565729,4
171518402,957565729,4
957565729,215641778,4
957565729,215641778,4
957565729,215641778,4
335455335,964804447,4
335455335,964804447,4
964804447,215642896,4
964804447,215642896,4
964804448,335455334,4
964804448,335455334,4
171518221,964804448,4
171518221,964804448,4
24866496,1062385673,4
24866496,1062385673,4
1062385673,222001692,4
1062385673,222001692,4
1062907156,171518221,4
1062907156,171518221,4
1062907158,1062907156,4
1062907158,1062907156,4
215642896,1062907157,4
215642896,1062907157,4
1062907157,1062907159,4
1062907157,1062907159,4
1103096587,171518292,4
1103096587,171518292,4
335455338,1103096587,4
335455338,1103096587,4
215642885,1103096589,4
215642885,1103096589,4
1103096589,275980996,4
1103096589,275980996,4
1103096591,335455338,4
1103096591,335455338,4
335455340,1103096591,4
335455340,1103096591,4
275980996,1103096592,4
275980996,1103096592,4
1103096592,335455339,4
1103096592,335455339,4
275500968,275500967,4
275500967,275500968,4
24867125,24867123,4
24867125,24867123,4
24867123,24867125,4
24867123,24867125,4
24870069,24870070,4
24870070,24870069,4
24867173,24867174,4
24867173,24867174,4
24867174,24867173,4
24867174,24867173,4
24870068,24870069,4
24870069,24870068,4
24870070,24870071,4
24870071,24870070,4
171521396,1098100285,4
171521396,1098100285,4
1098100285,171521396,4
1098100285,171521396,4
24867150,171521403,4
24867150,171521403,4
171521403,24867150,4
171521403,24867150,4
171521403,171521397,4
171521403,171521397,4
171521397,171521403,4
171521397,171521403,4
24867171,24867173,4
24867171,24867173,4
24867173,24867171,4
24867173,24867171,4
24867155,24867156,4
24867155,24867156,4
24867156,24867155,4
24867156,24867155,4
24867156,24867157,4
24867156,24867157,4
24867157,24867156,4
24867157,24867156,4
24867157,171521429,4
24867157,171521429,4
171521429,24867157,4
171521429,24867157,4
24870073,24870076,4
24870076,24870073,4
24870071,24870073,4
24870073,24870071,4
24867174,215650299,4
24867174,215650299,4
215650299,24867174,4
215650299,24867174,4
24867123,215650357,4
24867123,215650357,4
215650357,24867123,4
215650357,24867123,4
215650352,243541298,4
215650352,243541298,4
243541298,215650352,4
243541298,215650352,4
171521429,275501234,4
171521429,275501234,4
275501234,171521429,4
275501234,171521429,4
275501234,24867171,4
275501234,24867171,4
24867171,275501234,4
24867171,275501234,4
24867153,215650335,4
24867153,215650335,4
215650335,24867153,4
215650335,24867153,4
215650335,24867155,4
215650335,24867155,4
24867155,215650335,4
24867155,215650335,4
215650338,24867153,4
215650338,24867153,4
24867153,215650338,4
24867153,215650338,4
171521395,215650338,4
171521395,215650338,4
215650338,171521395,4
215650338,171521395,4
215650357,275502507,4
215650357,275502507,4
275502507,215650357,4
275502507,215650357,4
275502507,215650352,4
275502507,215650352,4
215650352,275502507,4
215650352,275502507,4
24870076,24870077,4
24870077,24870076,4
215650299,335454427,4
335454427,215650299,4
335454427,24870068,4
24870068,335454427,4
24870062,275500968,4
275500968,24870062,4
24870057,216609967,4
216609967,24870057,4
216609967,24870062,4
24870062,216609967,4
24870044,24870057,4
24870057,24870044,4
219468395,24870044,4
24870044,219468395,4
24870077,338841049,4
338841049,24870077,4
338858863,171521395,4
338858863,171521395,4
171521395,338858863,4
171521395,338858863,4
338858863,976096277,4
338858863,976096277,4
338841049,948246761,4
948246761,338841049,4
948246761,219468395,4
219468395,948246761,4
243541298,1045491099,4
243541298,1045491099,4
1045491099,243541298,4
1045491099,243541298,4
1045491099,24867150,4
1045491099,24867150,4
24867150,1045491099,4
24867150,1045491099,4
171521397,1098100284,4
171521397,1098100284,4
1098100284,171521397,4
1098100284,171521397,4
1098100284,171521396,4
1098100284,171521396,4
171521396,1098100284,4
171521396,1098100284,4
1098100286,338858863,4
1098100286,338858863,4
976096274,1098100285,4
976096274,1098100285,4
1098100285,976096273,4
1098100285,976096273,4
24881600,24881604,4
24881604,24881600,4
24880505,24880515,4
24880515,24880505,4
24881582,24881581,4
24881581,24881582,4
24881581,24881575,4
24881575,24881581,4
24881604,24881607,4
24881607,24881604,4
24881287,24881301,4
24881301,24881287,4
24881474,24881470,4
24881470,24881474,4
275987897,24883370,4
24883370,275987897,4
24881470,24881301,4
24881301,24881470,4
24881276,24881287,4
24881287,24881276,4
24883380,215646021,4
215646021,24883380,4
215646021,216612798,4
216612798,215646021,4
215646684,24881209,4
24881209,215646684,4
24881062,215646619,4
215646619,24881062,4
215646697,24881062,4
24881062,215646697,4
24881607,215646038,4
215646038,24881607,4
216612798,215646038,4
215646038,216612798,4
215646104,24881575,4
24881575,215646104,4
24881086,215646662,4
215646662,24881086,4
