Plant_ID,Total_MW,PrimSource
5862,67.5,biomass
5863,1.2,biomass
5864,11.9,natural gas
5865,1.4,biomass
5866,6.5,natural gas
5867,1.6,biomass
5868,23,solar
5869,78.6,natural gas
5870,1,solar
5871,1.5,wind
5872,19.5,natural gas
5873,9.9,solar
5874,3,petroleum
5875,1.1,solar
5876,1.6,wind
5877,2,solar
5878,2,solar
5879,32,natural gas
5880,3,solar
5881,148.8,wind
5882,708,natural gas
5884,3,coal
5885,3.5,solar
5886,13,natural gas
5887,33.1,natural gas
5888,1.5,petroleum
5889,1,solar
5890,94.4,wind
5891,1.6,wind
5892,4.7,solar
5893,5,solar
5894,1,solar
5895,2.1,solar
5896,1.5,solar
5897,1.8,solar
5898,3.5,solar
5900,4.9,natural gas
5901,3.2,wind
5902,3,wind
5903,28,wind
5904,1,wind
5905,1,wind
5906,115.8,wind
5907,55,biomass
5908,31.8,biomass
5909,3,natural gas
5911,1,wind
5912,2,wind
5913,3.2,wind
5914,2.5,natural gas
5916,1.5,solar
5917,3,solar
5918,162,wind
5919,35,natural gas
5920,2,solar
5921,50,biomass
5922,19,petroleum
5923,200,wind
5924,200,wind
5925,1,biomass
5926,0.8,natural gas
5927,3,biomass
5929,1,biomass
5930,2,solar
5931,12.4,solar
5932,4,natural gas
5933,98.9,wind
5935,4.4,natural gas
5936,11.8,natural gas
5941,22,other
5942,10.8,solar
5943,20,solar
5944,20,solar
5945,2,solar
5946,48.4,natural gas
5947,3.9,natural gas
5948,3.8,natural gas
5950,99.2,wind
5951,1.8,natural gas
5952,24.2,natural gas
5953,2.3,natural gas
5954,24.1,natural gas
5956,10.1,natural gas
5957,61.2,wind
5958,2.6,petroleum
5960,4.2,natural gas
5961,2.7,natural gas
5962,3.9,natural gas
5963,1.5,natural gas
5964,8.2,natural gas
5965,1.3,solar
5966,4.5,solar
5968,10,biomass
5969,2,solar
5970,3,biomass
5971,2,solar
5972,5,natural gas
5973,7.9,biomass
5974,7.8,natural gas
5975,0.7,natural gas
5976,14.6,natural gas
5977,1.7,natural gas
5978,7.4,natural gas
5979,1.9,solar
5981,30,natural gas
5982,3,natural gas
5983,2,natural gas
5984,1.2,natural gas
5985,6.9,natural gas
5986,2.1,natural gas
5987,7,petroleum
5988,12.5,natural gas
5989,9.2,natural gas
5990,12,natural gas
5991,6.4,natural gas
5992,20,solar
5993,100.8,wind
5994,2.5,solar
5995,4.8,natural gas
5996,10,solar
5997,54.2,natural gas
5998,9.1,biomass
5999,59.8,wind
6000,1.9,solar
6003,888,natural gas
6004,3.2,other
6005,2.5,solar
6006,40,wind
6007,2,biomass
6008,4.5,wind
6009,5,natural gas
6010,3.6,natural gas
6011,3.6,natural gas
6012,1.5,solar
6013,8.5,solar
6014,11.8,solar
6015,8.8,petroleum
6016,8.8,petroleum
6017,2.9,solar
6018,1,solar
6019,6,wind
6020,11.8,solar
6021,55,natural gas
6022,653.6,natural gas
6023,1.4,natural gas
6024,10,wind
6025,1,solar
6028,218,wind
6029,1,solar
6030,0.9,solar
6031,3.2,natural gas
6032,3,biomass
6033,1.9,solar
6034,3.5,solar
6035,1.6,biomass
6036,10,other
6037,1,biomass
6038,1.6,solar
6039,6.6,natural gas
6040,99.6,natural gas
6041,2.8,batteries
6042,1.1,hydroelectric
6043,8.4,natural gas
6045,1371.1,natural gas
6046,1,solar
6048,8.4,biomass
6049,10,biomass
6050,14.9,petroleum
6051,224.4,natural gas
6052,1,biomass
6053,12,natural gas
6054,4.7,solar
6055,1,solar
6056,1.9,solar
6057,4.9,solar
6058,4.9,solar
6059,4,solar
6060,5,solar
6063,5,solar
6064,3,solar
6065,6,solar
6066,4.5,solar
6067,41,natural gas
6068,1.5,solar
6069,1.5,solar
6070,1.1,solar
6071,1.3,solar
6072,3.2,biomass
6073,1,natural gas
6074,1,natural gas
6075,1,natural gas
6076,1,natural gas
6077,1,natural gas
6078,1,natural gas
6079,1,natural gas
6080,1,natural gas
6081,3.7,solar
6082,1,solar
6083,3.5,solar
6084,3.5,solar
6085,4,solar
6086,3.5,solar
6087,28,other
6088,5,solar
6089,4,solar
6090,5,solar
6091,4,solar
6092,5,solar
6093,5,solar
6094,5,solar
6095,1,solar
6097,1.5,biomass
6100,5,solar
6101,98.9,wind
6102,122,natural gas
6103,5.6,biomass
6104,5.8,natural gas
6105,12.3,natural gas
6106,2.8,solar
6107,6.2,natural gas
6108,5,solar
6109,5,solar
6110,5,solar
6111,5,solar
6112,5,solar
6113,5,solar
6114,5,solar
6115,5,solar
6116,5,solar
6117,5,solar
6118,5,solar
6119,5,solar
6120,5,solar
6121,5,solar
6122,5,solar
6123,5,solar
6124,5,solar
6125,5,solar
6126,5,solar
6127,120,wind
6128,20,biomass
6129,1.5,solar
6130,1.5,solar
6131,5.2,solar
6132,4.2,solar
6134,2.3,solar
6135,2.2,solar
6136,3,solar
6137,3.5,solar
6138,79.6,wind
6139,0.4,natural gas
6140,20.2,solar
6141,1,solar
6142,2.5,solar
6143,135.4,wind
6145,20,solar
6146,3.6,natural gas
6147,1.5,solar
6149,74,natural gas
6152,1.7,solar
6153,4.8,biomass
6155,1.1,hydroelectric
6156,1.9,solar
6157,1.8,solar
6158,2,solar
6159,309.9,solar
6160,275,solar
6161,4.4,hydroelectric
6162,10,solar
6163,2,hydroelectric
6164,138,wind
6165,90,wind
6166,1.4,biomass
6167,10,solar
6168,1.2,biomass
6169,7.2,natural gas
6170,7.9,solar
6171,1.5,solar
6172,3,solar
6173,11.5,wind
6175,1.6,wind
6176,20.9,solar
6177,3,solar
6178,2,solar
6179,1,solar
6182,10,solar
6183,5,solar
6184,5,solar
6185,756,natural gas
6186,2.4,biomass
6187,1.8,natural gas
6188,3,solar
6189,9,wind
6191,765,natural gas
6192,74.9,natural gas
6193,19.6,natural gas
6194,20,biomass
6195,170,solar
6196,4.2,solar
6197,13.2,natural gas
6198,27,natural gas
6199,4.2,biomass
6200,4.2,biomass
6201,4.2,biomass
6202,4,hydroelectric
6203,1,biomass
6204,2.4,natural gas
6205,4.3,wind
6206,1,solar
6208,2,solar
6209,1.5,solar
6210,4,solar
6211,1,solar
6212,4,solar
6213,1.5,solar
6214,1.5,solar
6215,1.5,solar
6216,4,solar
6217,2,solar
6226,5.5,solar
6229,139,solar
6231,1.1,hydroelectric
6232,300,natural gas
6233,17.8,biomass
6235,249.8,wind
6236,4,batteries
6237,9.2,biomass
6238,3.3,solar
6239,64,natural gas
6240,1.4,solar
6241,5,solar
6242,1,solar
6243,7.7,solar
6244,16,solar
6245,6.6,biomass
6246,1,solar
6247,20,solar
6248,2.5,solar
6250,20,solar
6252,1.2,solar
6253,3.5,solar
6254,4,solar
6256,3.5,solar
6257,1.5,solar
6258,3.2,biomass
6259,20,solar
6260,20,solar
6261,5,solar
6262,15,solar
6263,10,solar
6265,1.2,solar
6266,6.4,solar
6267,4,solar
6268,16.3,natural gas
6269,1.5,solar
6270,1.5,solar
6271,1,solar
6273,3.1,solar
6274,4,solar
6275,2.2,solar
6276,1.5,solar
6277,1.6,solar
6278,1.4,solar
6279,2.8,solar
6280,8,solar
6282,1,solar
6283,3,biomass
6284,1.1,solar
6285,2.1,biomass
6286,9.6,biomass
6287,1,solar
6288,4,solar
6289,1,solar
6290,1,solar
6292,4,solar
6293,1.4,solar
6294,3,solar
6295,41.7,solar
6297,6,solar
6300,249.7,solar
6301,2.5,solar
6302,20,solar
6303,5.7,solar
6304,3.2,biomass
6308,2,solar
6309,13.7,natural gas
6310,10,solar
6311,8.6,solar
6312,5,solar
6314,10,solar
6315,595,natural gas
6316,1.9,biomass
6317,2.8,biomass
6318,44.3,biomass
6319,1.5,solar
6320,380,natural gas
6323,2.5,biomass
6324,3.2,solar
6325,5,solar
6326,25,geothermal
6328,1.8,solar
6329,12.6,biomass
6330,9.2,petroleum
6331,1.7,solar
6333,1.5,solar
6334,1,batteries
6335,74.8,wind
6336,1,solar
6337,1.5,solar
6338,3,solar
6339,20,natural gas
6340,3.6,natural gas
6341,2,solar
6342,100.3,wind
6343,1,solar
6344,1,solar
6345,18.5,solar
6346,1,biomass
6347,150,solar
6348,3.9,natural gas
6349,74.8,wind
6350,15.2,biomass
6351,211.2,wind
6352,5.6,natural gas
6353,3,solar
6354,3,solar
6356,3,solar
6357,3,solar
6358,2.2,solar
6359,3,solar
6360,5,solar
6361,1.5,natural gas
6363,1.5,solar
6364,1.5,solar
6365,1.5,solar
6366,1.5,solar
6367,6,natural gas
6368,9,solar
6369,18,solar
6370,0.6,biomass
6371,1.2,solar
6372,1,natural gas
6373,22.8,wind
6374,20,solar
6375,2.6,hydroelectric
6376,20,solar
6378,4.9,batteries
6379,20,solar
6380,10,solar
6381,30,solar
6384,2,solar
6385,3,solar
6386,1,solar
6387,1,solar
6388,1.7,natural gas
6389,1,solar
6390,5.2,biomass
6393,3,solar
6394,2.6,solar
6395,250,solar
6396,300,solar
6397,1,solar
6398,20,solar
6399,3,solar
6401,1.7,solar
6402,2.3,solar
6405,200,wind
6408,80,solar
6409,3.4,wind
6411,3.6,natural gas
6413,50.7,wind
6414,5,solar
6415,3.5,solar
6417,5,solar
6419,5,solar
6420,5,solar
6422,110.4,wind
6423,1.6,hydroelectric
6424,1.4,hydroelectric
6425,2.6,solar
6426,150,wind
6427,6.3,solar
6428,150.4,wind
6432,4.8,biomass
6433,4.5,biomass
6435,100,wind
6436,13,wind
6440,685,natural gas
6441,3,solar
6442,1.8,biomass
6443,2.5,solar
6444,19.4,solar
6445,2,solar
6446,4,solar
6447,2.9,biomass
6448,20,biomass
6449,20,biomass
6450,1,solar
6451,1.4,solar
6453,32,solar
6454,2,hydroelectric
6455,60,solar
6456,21,natural gas
6457,4.4,solar
6458,39.6,solar
6459,12,solar
6460,74.8,wind
6461,181.7,wind
6462,8,solar
6463,5,solar
6464,5,solar
6465,5,solar
6466,3,solar
6467,5,solar
6468,3,solar
6469,4,solar
6470,3,solar
6471,3,solar
6472,5,solar
6473,5,solar
6474,4.5,solar
6475,5,solar
6477,1,solar
6478,1,solar
6479,5,solar
6480,1.5,solar
6481,1.5,solar
6482,1.5,solar
6483,1.5,solar
6484,1.5,solar
6485,1,solar
6486,6.5,solar
6487,2,solar
6488,2,solar
6489,1.5,solar
6492,205.7,wind
6493,16.2,wind
6494,62.6,wind
6495,8,solar
6497,200,wind
6499,161,wind
6500,194,wind
6501,5,solar
6503,3.3,hydroelectric
6504,1,solar
6505,2.5,solar
6506,2,solar
6507,1,solar
6508,1.5,solar
6509,4,solar
6510,5,solar
6511,19.4,solar
6512,11.4,solar
6513,1.5,solar
6514,1,solar
6515,1,solar
6516,1,solar
6517,1.3,solar
6519,2,solar
6520,2,solar
6522,5,solar
6523,5,solar
6524,5,solar
6525,5,solar
6526,5,solar
6527,5,solar
6528,21,natural gas
6529,5,solar
6530,20.4,natural gas
6531,3,solar
6532,1.8,natural gas
6533,20.4,natural gas
6534,1.3,solar
6535,5,other
6536,2.3,solar
6537,1.2,natural gas
6538,5,solar
6539,5,solar
6540,69.1,wind
6541,16.6,solar
6542,1,solar
6545,581,natural gas
6548,1.3,solar
6550,5,solar
6551,3.2,solar
6552,20,solar
6553,5,solar
6555,5,solar
6556,65,solar
6557,2,solar
6558,5,solar
6559,5,solar
6560,5,solar
6561,5,solar
6562,5,solar
6563,5,solar
6564,5,solar
6565,5,solar
6566,5,solar
6567,5,solar
6568,3.5,biomass
6569,5,solar
6570,5,solar
6571,5,solar
6572,14,other
6573,2.9,solar
6574,205,wind
6575,4,hydroelectric
6576,4.9,solar
6577,20,solar
6578,8.6,solar
6579,4.9,solar
6580,4.9,solar
6581,2.9,solar
6582,7.5,solar
6583,490.9,wind
6584,251,wind
6585,119.6,wind
6586,140.8,wind
6588,1,solar
6589,1.1,solar
6590,49.4,wind
6591,16,solar
6592,2.4,solar
6593,1,solar
6594,16,natural gas
6596,1.3,batteries
6597,299.7,wind
6598,8,hydroelectric
6599,298,wind
6600,40,wind
6601,2.5,solar
6602,5,solar
6603,50.4,wind
6604,2,solar
6605,5,solar
6606,1.8,solar
6607,1.5,solar
6610,1,solar
6611,1.2,solar
6612,1.3,solar
6613,1.5,solar
6615,1,petroleum
6618,1.5,wind
6619,2.9,solar
6620,1.9,solar
6621,2.4,solar
6622,2,solar
6626,2.8,solar
6627,20,solar
6628,46.5,biomass
6629,1.8,natural gas
6630,4.2,biomass
6631,4.9,natural gas
6632,7.2,natural gas
6633,1.5,solar
6634,8.5,solar
6635,4.8,solar
6636,2.7,solar
6637,1,solar
6638,4.8,solar
6639,4.8,solar
6640,4.8,solar
6641,1.5,wind
6642,2.8,solar
6643,4.4,biomass
6644,2,solar
6645,1,solar
6646,2,solar
6647,107.5,wind
6648,10,wind
6649,17.7,solar
6650,19.8,solar
6651,2.3,solar
6654,1.5,biomass
6655,1.8,biomass
6658,45,solar
6659,19,solar
6660,20,solar
6661,20,solar
6663,15,solar
6664,20,solar
6665,3.4,wind
6666,2.7,biomass
6667,98.8,wind
6668,1.6,wind
6669,3.8,petroleum
6670,200,wind
6672,7.8,solar
6673,9.7,wind
6674,766,natural gas
6676,15,solar
6677,27,solar
6678,52.2,solar
6679,1.5,biomass
6680,23,biomass
6681,2.5,solar
6682,4.9,solar
6683,2,solar
6684,4,solar
6685,2,solar
6686,2,solar
6689,2,wind
6691,1,wind
6692,2.6,biomass
6693,1.5,solar
6694,2,solar
6695,3,solar
6696,1.5,solar
6697,2.5,solar
6698,1.5,solar
6701,3.5,solar
6702,2,solar
6704,2,solar
6705,2,solar
6706,6,solar
6707,27,natural gas
6708,3.4,solar
6709,2.2,solar
6710,2,solar
6711,2,solar
6712,4,solar
6713,3,wind
6714,5.4,natural gas
6715,3.8,natural gas
6716,2.7,solar
6717,1,solar
6718,2,solar
6719,0.3,solar
6721,108,wind
6722,228,wind
6724,12.1,wind
6725,20.7,wind
6726,1,biomass
6727,168.8,natural gas
6728,92.7,petroleum
6729,1,solar
6730,10,wind
6732,4,solar
6735,4,solar
6736,5,solar
6737,200.6,wind
6739,4.5,solar
6740,12,solar
6741,12,solar
6742,20,solar
6743,2,solar
6744,127.1,natural gas
6745,1.5,solar
6746,1,solar
6747,1,solar
6748,9.8,solar
6749,1,solar
6750,1,solar
6751,4.9,solar
6752,5,solar
6753,5,solar
6754,4.9,solar
6755,2,solar
6756,5,solar
6757,5,solar
6758,4.9,solar
6759,5,solar
6760,5,solar
6761,5,solar
6762,2,solar
6763,1.9,solar
6764,2.1,biomass
6765,23.1,solar
6767,2,solar
6768,2,solar
6769,1.9,solar
6770,1.5,solar
6771,3,solar
6772,3,solar
6773,2,solar
6774,5,solar
6776,3.2,solar
6777,1.1,solar
6778,1.3,solar
6779,1.3,solar
6780,1.1,solar
6781,1.1,solar
6782,1.9,solar
6783,2.6,solar
6784,1.3,solar
6785,5.6,solar
6786,1.1,solar
6787,1.1,solar
6788,4.5,solar
6789,1.6,biomass
6790,3.1,biomass
6791,1.8,solar
6792,3,solar
6793,30,wind
6794,5,solar
6795,5,solar
6796,100,solar
6797,3.2,biomass
6798,5,solar
6799,20,solar
6800,5,solar
6801,20,solar
6802,5,solar
6803,5,solar
6804,5,solar
6805,5,solar
6806,5,solar
6807,40,solar
6808,1.2,solar
6809,1.5,solar
6810,29,solar
6811,1.5,solar
6812,5,solar
6813,5,solar
6814,3.8,solar
6815,5,solar
6816,5,solar
6817,5,solar
6818,5,solar
6819,5,solar
6820,3,solar
6821,4,solar
6822,1.5,solar
6824,1.5,solar
6825,20,solar
6826,15.8,solar
6827,5,solar
6828,7,solar
6830,15.8,solar
6831,2,solar
6832,2,solar
6833,5,solar
6834,5,solar
6836,2,petroleum
6837,2,petroleum
6838,17,natural gas
6839,1.6,solar
6840,1.6,solar
6841,148,wind
6842,200,wind
6843,4.5,solar
6844,5.5,solar
6845,100,solar
6846,116,solar
6847,100,solar
6848,5,solar
6849,5,solar
6850,3,solar
6851,1113.6,natural gas
6852,6.4,biomass
6854,3,wind
6855,3,wind
6856,3,wind
6857,3,wind
6858,3,wind
6859,3,wind
6861,3,wind
6862,3,wind
6863,5,natural gas
6864,100,wind
6865,19.8,wind
6866,99,wind
6867,20,solar
6868,67.6,wind
6869,1,solar
6870,2.8,biomass
6871,3,solar
6872,2,solar
6874,1.5,solar
6875,19.5,solar
6876,19.5,solar
6877,24.4,solar
6878,14.7,solar
6879,30.9,biomass
6880,12,other
6881,2,batteries
6882,4,batteries
6883,1.4,biomass
6884,1,natural gas
6885,5,solar
6886,1.5,solar
6887,1.5,solar
6888,1.5,solar
6889,1.5,solar
6890,1.5,solar
6891,1.5,solar
6892,1.5,solar
6893,10,solar
6894,5,solar
6895,1.3,solar
6896,9.5,solar
6897,1.3,solar
6898,1,solar
6899,1,natural gas
6900,1,natural gas
6901,9.8,natural gas
6902,1,solar
6903,199,wind
6904,1.5,wind
6905,1.5,solar
6906,4,biomass
6907,3,solar
6912,36,solar
6913,45,solar
6914,3.8,biomass
6915,199,wind
6916,98.6,wind
6919,56,solar
6920,56,solar
6921,50,solar
6922,5,solar
6924,200,wind
6925,200,wind
6926,20,solar
6927,1.5,solar
6928,0.9,solar
6929,484,natural gas
6930,1,solar
6931,1,wind
6932,1,wind
6933,1,wind
6934,1.6,wind
6936,2,solar
6937,18,solar
6938,1.9,biomass
6939,5,solar
6940,515,natural gas
6941,105.1,solar
6942,7.5,hydroelectric
6943,2,solar
6946,1.4,solar
6947,1.4,solar
6948,1.4,solar
6949,1.3,solar
6950,4.9,solar
6952,1.1,solar
6953,2.2,solar
6954,1,solar
6955,1.8,solar
6956,1.9,solar
6957,4.7,natural gas
6959,2,solar
6961,1.5,solar
6963,19.5,solar
6964,3,natural gas
6968,80,solar
6971,80,solar
6972,4.8,solar
6974,1.2,biomass
6975,2,solar
6976,1.5,solar
6977,1.4,solar
6978,5,solar
6980,1.3,solar
6981,2,solar
6982,10.3,solar
6983,20,solar
6984,1,solar
6985,1.5,solar
6986,1.5,solar
6987,20,solar
6988,19.8,solar
6990,10,petroleum
6991,2,solar
6996,7.5,solar
6998,5,solar
6999,5,solar
7000,0,hydroelectric
7001,5,solar
7002,5,solar
7003,20,solar
7004,2.7,solar
7005,2.7,solar
7006,3.4,solar
7008,9.2,biomass
7010,3.9,hydroelectric
7011,1.5,biomass
7012,7,solar
7013,20,solar
7015,20,solar
7017,2,solar
7018,5,solar
7019,1,biomass
7020,10,natural gas
7021,19,solar
7022,80,solar
7023,2.5,solar
7024,6.8,natural gas
7025,3.5,natural gas
7026,10,solar
7027,5,solar
7028,8,natural gas
7029,4,natural gas
7030,4,natural gas
7031,1,solar
7032,299,wind
7033,23.8,biomass
7034,1.5,solar
7035,2,solar
7036,3,solar
7037,1.5,solar
7038,1.9,solar
7039,12.9,natural gas
7041,20,solar
7042,1.8,solar
7043,19.9,solar
7044,14.4,solar
7045,17.5,solar
7046,249.9,wind
7047,2,solar
7048,2.2,solar
7049,1,solar
7050,1,solar
7051,1,solar
7052,3,solar
7053,1,solar
7054,3,solar
7055,2,solar
7056,1.9,solar
7057,4.9,solar
7058,4.9,solar
7060,1.7,solar
7061,10,wind
7062,10,wind
7063,10,wind
7064,10,wind
7065,10,wind
7066,4,solar
7067,4.6,natural gas
7068,5,solar
7070,5,solar
7071,5,solar
7072,5,solar
7073,5,solar
7074,5,solar
7075,5,solar
7076,5,solar
7077,4,solar
7078,3,solar
7079,5,solar
7080,4,solar
7081,5,solar
7082,4,solar
7083,4,solar
7084,20,solar
7085,5,solar
7086,5,solar
7087,16,solar
7088,5,solar
7089,3.5,solar
7090,5,solar
7092,60,solar
7093,12,solar
7094,20,solar
7095,20,solar
7096,1.4,biomass
7097,20,solar
7098,105,solar
7099,5,solar
7100,5,solar
7101,20,solar
7102,1.5,solar
7103,1.5,solar
7104,1.5,solar
7105,1.8,solar
7106,1.5,solar
7107,3.6,solar
7109,1.3,solar
7110,1.5,solar
7111,1.3,solar
7112,150,wind
7113,14,solar
7114,5,solar
7115,2,solar
7116,4.3,solar
7117,2,solar
7118,2,solar
7119,2,solar
7120,20,solar
7121,5.5,solar
7122,4,biomass
7123,6.1,solar
7124,2,biomass
7125,0.8,solar
7126,5,solar
7127,5,solar
7128,5,solar
7129,5,solar
7130,5,solar
7131,4,solar
7133,15.4,solar
7135,4.6,biomass
7136,5,solar
7137,5,solar
7138,5,solar
7139,5,solar
7140,2,solar
7141,5,solar
7142,5,solar
7143,5,solar
7144,5,solar
7145,3,solar
7146,74.8,solar
7147,5,solar
7148,5,solar
7149,5,solar
7150,5,solar
7151,2.5,solar
7152,1,solar
7153,13,solar
7154,19,solar
7155,10,solar
7156,5,solar
7158,5,solar
7160,20,solar
7161,20,solar
7162,6,solar
7163,1.2,solar
7164,6,petroleum
7167,2.9,solar
7168,299.7,wind
7169,7.9,wind
7170,2,solar
7171,1.5,solar
7172,2,solar
7173,1.6,solar
7174,3,solar
7175,5,solar
7176,77.7,wind
7177,5.2,solar
7178,8,solar
7179,1.2,solar
7180,20,solar
7181,45,solar
7182,3.2,biomass
7183,3.9,solar
7185,20,solar
7186,2,wind
7187,5,solar
7188,5,solar
7189,5,solar
7190,5,solar
7191,4.8,solar
7192,55.8,natural gas
7193,5,solar
7194,4.4,biomass
7195,1.6,biomass
7196,1.3,solar
7197,1,solar
7198,1.9,solar
7201,120,solar
7202,20,solar
7203,27.2,biomass
7204,6,natural gas
7205,8,batteries
7206,5,solar
7207,42,natural gas
7209,33.8,solar
7210,4.9,solar
7211,1.9,solar
7212,78.5,solar
7213,4.9,solar
7214,6.5,solar
7215,4.9,solar
7216,1.5,solar
7217,1.7,solar
7218,150,wind
7219,8,solar
7220,4.8,biomass
7221,1.5,solar
7222,7.2,biomass
7223,30,solar
7224,40,solar
7225,50,solar
7226,4.5,wind
7227,4.9,solar
7228,20,solar
7230,1,solar
7231,1.6,biomass
7232,2,solar
7233,4.9,solar
7234,5,solar
7235,3.2,solar
7236,4.8,biomass
7237,1.5,biomass
7238,95.3,wind
7239,4,solar
7240,1,solar
7241,1.2,solar
7242,3.4,petroleum
7243,2,solar
7244,20,solar
7245,30,solar
7246,1.5,wind
7247,3,wind
7248,56.1,natural gas
7249,2,natural gas
7250,2,natural gas
7251,2.8,solar
7252,2,solar
7253,3,solar
7257,0.7,wind
7258,1.9,wind
7260,5,solar
7261,3,solar
7262,20,solar
7263,1.9,solar
7264,1.5,solar
7265,1.2,solar
7266,2.7,solar
7267,2.6,solar
7268,2.6,solar
7269,14.4,solar
7270,1.2,solar
7271,2.1,solar
7272,2.4,solar
7273,1.2,solar
7274,1.3,solar
7275,3.5,solar
7277,4.3,biomass
7278,4.9,solar
7279,4.9,solar
7280,4.9,solar
7281,2,biomass
7282,849.1,natural gas
7283,2,solar
7284,1.5,solar
7286,1.5,solar
7287,1.6,solar
7288,2,solar
7289,1,solar
7290,1,batteries
7291,682.6,natural gas
7292,6,biomass
7293,3,solar
7294,1.7,wind
7297,12.6,solar
7298,4.3,solar
7299,5,solar
7301,2.2,biomass
7302,515,natural gas
7303,2.9,biomass
7304,3,solar
7305,3,solar
7306,1,solar
7307,1.4,solar
7308,1.2,solar
7311,3.5,natural gas
7312,4.7,solar
7313,0.1,wind
7314,0.9,solar
7315,1,natural gas
7316,1,natural gas
7317,1,natural gas
7318,1,natural gas
7319,1,natural gas
7320,1,natural gas
7321,1.5,solar
7322,1.1,biomass
7323,6.8,petroleum
7325,10.3,solar
7326,1064,natural gas
7327,93.6,solar
7328,2.8,biomass
7329,4,biomass
7330,1.7,wind
7331,4.9,solar
7333,3,solar
7334,3,solar
7335,2,solar
7336,2.5,solar
7337,4.9,solar
7338,5,solar
7339,79,solar
7340,5,solar
7341,4.9,solar
7342,5,solar
7343,5,solar
7344,1,solar
7345,1.9,solar
7346,9.2,hydroelectric
7347,150,wind
7349,1.9,solar
7350,155,solar
7351,1,solar
7353,1,solar
7354,2.4,solar
7355,5.4,biomass
7356,3.6,natural gas
7357,2,solar
7358,1.2,solar
7359,1.2,solar
7360,57,solar
7361,100,solar
7362,4.6,solar
7363,5,solar
7364,2.5,solar
7365,5,solar
7366,5,solar
7367,1,solar
7368,15,natural gas
7369,2.6,solar
7370,30,solar
7371,30,solar
7372,30,solar
7373,30,solar
7374,2.5,solar
7375,1.9,solar
7376,20,solar
7377,13,solar
7378,1.3,solar
7379,20,solar
7380,62.3,solar
7381,31,solar
7382,1.4,biomass
7383,15,solar
7384,178.2,wind
7385,20,solar
7386,30,solar
7387,100,solar
7388,143,solar
7389,3,solar
7390,5,solar
7391,20,solar
7392,5,solar
7393,0.4,solar
7394,0.8,solar
7395,2,solar
7396,0.8,solar
7397,5,solar
7398,5,solar
7399,20,solar
7400,1,solar
7401,5,solar
7402,15,solar
7403,5,solar
7404,1.3,solar
7405,405.2,natural gas
7406,4.5,solar
7407,4.9,solar
7408,4.9,solar
7409,4.9,solar
7410,2,biomass
7411,3,solar
7412,4.9,solar
7413,4.9,solar
7415,200,solar
7416,300,solar
7417,80,solar
7418,1.5,solar
7419,207.2,wind
7420,80,solar
7421,50.4,solar
7422,80,solar
7423,12,solar
7424,1.4,solar
7425,11,batteries
7426,3.5,solar
7427,8,biomass
7428,3.8,solar
7429,1.8,solar
7430,1.8,solar
7431,33,batteries
7432,3,solar
7433,19.8,batteries
7434,19.8,batteries
7435,20,solar
7436,20,solar
7437,20,solar
7438,40,solar
7439,62.1,wind
7440,12.8,solar
7441,2.6,natural gas
7443,196.7,wind
7444,4.9,solar
7446,150,wind
7447,100,solar
7448,75,solar
7449,1.5,solar
7450,19.2,solar
7451,1.5,solar
7452,1.1,solar
7453,1.1,solar
7455,1.1,solar
7456,1.1,solar
7458,1.1,solar
7459,1.1,solar
7460,1.1,solar
7461,1.1,solar
7462,84.5,solar
7464,2,batteries
7465,3,solar
7466,13.5,solar
7467,20,solar
7468,2,solar
7469,0.8,solar
7470,0.8,solar
7471,15,solar
7472,52,solar
7473,20,solar
7474,20,solar
7475,20,solar
7476,20,solar
7478,74.5,solar
7479,3,wind
7480,2,batteries
7481,1,solar
7482,1,solar
7483,1.9,solar
7484,2.2,batteries
7485,2.8,solar
7486,13,solar
7487,19.8,natural gas
7488,3,solar
7489,20,solar
7490,1.1,solar
7491,1,solar
7493,7.3,solar
7494,1.6,solar
7495,2.1,solar
7496,20,solar
7497,2.5,natural gas
7498,40,solar
7500,24.9,solar
7501,1.5,solar
7502,1.5,solar
7503,4.5,solar
7504,85.9,wind
7505,1.5,solar
7506,1.9,solar
7507,1.9,solar
7508,4.9,solar
7509,5,natural gas
7510,2,solar
7511,4.8,solar
7512,2.3,solar
7513,75,solar
7515,2.7,solar
7516,78.5,solar
7517,16,solar
7518,51,solar
7519,101.2,solar
7520,4.4,solar
7521,1.6,solar
7522,80,solar
7524,5.1,solar
7525,2,solar
7526,2,solar
7527,2.2,solar
7528,4.6,solar
7529,4,solar
7531,20,solar
7532,20,solar
7533,15,solar
7534,20,solar
7535,76.5,solar
7536,3,solar
7537,69.9,biomass
7538,3.7,solar
7539,3,solar
7541,104,wind
7542,1.6,solar
7543,20,solar
7544,131.2,solar
7545,109.8,solar
7546,1,solar
7547,1,solar
7548,2,solar
7549,1.7,solar
7550,11.5,biomass
7551,1.9,solar
7552,3.2,natural gas
7554,1.9,solar
7555,4.9,solar
7556,1.9,solar
7557,4.9,solar
7558,2.5,natural gas
7559,3,solar
7560,2.2,solar
7561,1.4,solar
7562,1.2,solar
7563,1.5,solar
7564,1,solar
7565,1,solar
7566,1,solar
7567,3,solar
7568,1.2,hydroelectric
7569,1.4,natural gas
7570,2.6,solar
7571,1087.8,natural gas
7572,180,solar
7573,3,solar
7575,80,solar
7576,4.5,wind
7577,1.9,solar
7578,7,natural gas
7579,3.4,solar
7580,103,wind
