,Sub_ID,State,County
439,10310,"[North Dakota, North Dakota, North Dakota]","[Renville County, Ward County, Mountrail County]"
440,10311,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Bottineau County, Renville County, Ward County, McHenry County]"
441,10312,North Dakota,Ward County
442,10313,"[North Dakota, North Dakota]","[McHenry County, Pierce County]"
443,10314,"[North Dakota, North Dakota, North Dakota]","[Renville County, Ward County, Mountrail County]"
444,10315,North Dakota,Ward County
445,10316,North Dakota,Ward County
446,10317,North Dakota,Ward County
447,10318,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Bottineau County, Renville County, Ward County, McHenry County]"
448,10319,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Renville County, Ward County, McHenry County, Bottineau County]"
449,10320,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Bottineau County, McHenry County, Renville County, Ward County]"
450,10321,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Ward County, Renville County, McHenry County, Bottineau County]"
451,10322,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Ward County, Renville County, McHenry County, Bottineau County]"
452,10323,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Renville County, Ward County, McHenry County, Bottineau County]"
453,10324,"[North Dakota, North Dakota]","[Bottineau County, Renville County]"
454,10325,"[North Dakota, North Dakota]","[Bottineau County, Renville County]"
455,10326,"[North Dakota, North Dakota, North Dakota]","[Pierce County, Benson County, McHenry County]"
456,10327,"[North Dakota, North Dakota]","[Pierce County, McHenry County]"
457,10328,"[North Dakota, North Dakota, North Dakota]","[Benson County, McHenry County, Pierce County]"
458,10329,"[North Dakota, North Dakota, North Dakota]","[McHenry County, Pierce County, Benson County]"
459,10330,"[North Dakota, North Dakota, North Dakota]","[Benson County, Pierce County, McHenry County]"
460,10331,"[North Dakota, North Dakota]","[McHenry County, Pierce County]"
461,10332,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Pierce County, Bottineau County, McHenry County, Rolette County]"
462,10333,"[North Dakota, North Dakota, North Dakota]","[Pierce County, McHenry County, Benson County]"
463,10334,"[North Dakota, North Dakota, North Dakota]","[McHenry County, Pierce County, Benson County]"
464,10335,"[North Dakota, North Dakota, North Dakota]","[Benson County, McHenry County, Pierce County]"
465,10336,"[North Dakota, North Dakota, North Dakota]","[McHenry County, Benson County, Pierce County]"
466,10337,"[North Dakota, North Dakota, North Dakota]","[Mountrail County, Renville County, Ward County]"
467,10338,"[North Dakota, North Dakota]","[McHenry County, Pierce County]"
468,10339,"[North Dakota, North Dakota]","[McHenry County, Ward County]"
469,10340,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Sheridan County, Wells County, Pierce County, Benson County]"
470,10341,"[North Dakota, North Dakota]","[McLean County, McHenry County]"
471,10342,North Dakota,McLean County
472,10343,North Dakota,McHenry County
473,10344,North Dakota,McHenry County
474,10345,"[North Dakota, North Dakota]","[McHenry County, Ward County]"
475,10346,North Dakota,McHenry County
476,10347,North Dakota,McHenry County
477,10348,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Pierce County, Sheridan County, Wells County, McHenry County]"
478,10349,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Wells County, McHenry County, Pierce County, Sheridan County]"
479,10350,North Dakota,McHenry County
480,10351,"[North Dakota, North Dakota]","[Ward County, McHenry County]"
481,10352,"[North Dakota, North Dakota]","[McHenry County, Ward County]"
482,10353,"[North Dakota, North Dakota]","[McHenry County, Ward County]"
483,10355,"[North Dakota, North Dakota, North Dakota]","[McLean County, McHenry County, Sheridan County]"
484,10356,North Dakota,McHenry County
485,10357,North Dakota,Sheridan County
486,10358,"[North Dakota, North Dakota]","[Sheridan County, McHenry County]"
487,10359,"[North Dakota, North Dakota, North Dakota]","[Pierce County, McHenry County, Sheridan County]"
488,10360,"[North Dakota, North Dakota, North Dakota]","[Benson County, McHenry County, Pierce County]"
489,10361,"[North Dakota, North Dakota, North Dakota]","[Benson County, McHenry County, Pierce County]"
490,10362,North Dakota,McHenry County
491,10363,"[North Dakota, North Dakota]","[McHenry County, Ward County]"
492,10364,"[North Dakota, North Dakota]","[McHenry County, Ward County]"
493,10365,"[North Dakota, North Dakota]","[Ward County, McHenry County]"
494,10367,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Mountrail County, Renville County, Burke County, Ward County]"
495,10368,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Ward County, Renville County, Mountrail County, Burke County]"
496,10369,"[North Dakota, North Dakota]","[Mountrail County, Burke County]"
497,10370,North Dakota,NA
498,10371,"[North Dakota, North Dakota]","[Burke County, Mountrail County]"
499,10372,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Mountrail County, Burke County, Ward County, Renville County]"
500,10373,North Dakota,Burke County
501,10374,"[North Dakota, North Dakota]","[Ward County, Burke County]"
502,10375,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Ward County, Renville County, Mountrail County, Burke County]"
503,10376,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Mountrail County, Burke County, Renville County, Ward County]"
504,10377,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Ward County, Renville County, Mountrail County, Burke County]"
505,10378,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Mountrail County, Burke County, Renville County, Ward County]"
506,10379,"[North Dakota, North Dakota]","[Mountrail County, Burke County]"
507,10380,"[North Dakota, North Dakota]","[Mountrail County, Burke County]"
508,10381,North Dakota,Mountrail County
509,10382,"[North Dakota, North Dakota]","[Mountrail County, Burke County]"
510,10383,North Dakota,Mountrail County
511,10384,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Ward County, Renville County, Mountrail County, Burke County]"
512,10385,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Renville County, Mountrail County, Burke County, Ward County]"
513,10386,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Renville County, Burke County, Mountrail County, Ward County]"
514,10387,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Burke County, Renville County, Mountrail County, Ward County]"
515,10388,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Ward County, Renville County, Mountrail County, Burke County]"
516,10389,North Dakota,NA
517,10390,"[North Dakota, North Dakota]","[Ward County, Burke County]"
518,10391,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Renville County, Burke County, Mountrail County, Ward County]"
519,10392,"[North Dakota, North Dakota]","[Mountrail County, Burke County]"
520,10393,North Dakota,Mountrail County
521,10394,North Dakota,Mountrail County
522,10395,"[North Dakota, North Dakota]","[Ward County, Burke County]"
523,10397,"[North Dakota, North Dakota]","[Burke County, Mountrail County]"
524,10398,North Dakota,Mountrail County
525,10399,North Dakota,Burke County
526,10400,North Dakota,Burke County
527,10401,"[North Dakota, North Dakota]","[Ward County, Burke County]"
528,10402,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Burke County, Mountrail County, Ward County, Renville County]"
529,10403,North Dakota,Mountrail County
530,10404,"[North Dakota, North Dakota]","[Burke County, Mountrail County]"
531,10405,North Dakota,Burke County
532,10406,"[North Dakota, North Dakota, North Dakota]","[Mountrail County, Renville County, Ward County]"
533,10407,"[North Dakota, North Dakota, North Dakota]","[Mountrail County, Renville County, Ward County]"
534,10408,"[North Dakota, North Dakota]","[Williams County, Mountrail County]"
535,10409,"[North Dakota, North Dakota]","[Williams County, Mountrail County]"
536,10410,"[North Dakota, North Dakota]","[Williams County, Mountrail County]"
537,10411,"[North Dakota, North Dakota]","[Mountrail County, Williams County]"
538,10412,"[North Dakota, North Dakota]","[Williams County, Mountrail County]"
539,10413,"[North Dakota, North Dakota]","[Williams County, Mountrail County]"
540,10414,"[North Dakota, North Dakota]","[Mountrail County, Williams County]"
541,10415,"[North Dakota, North Dakota]","[Williams County, Mountrail County]"
542,10416,"[North Dakota, North Dakota]","[Mountrail County, Williams County]"
543,10417,North Dakota,Burke County
544,10418,North Dakota,Burke County
545,10419,"[North Dakota, North Dakota]","[Mountrail County, Williams County]"
546,10420,"[North Dakota, North Dakota]","[Mountrail County, Williams County]"
547,10421,"[North Dakota, North Dakota]","[Williams County, Mountrail County]"
548,10422,"[North Dakota, North Dakota]","[Mountrail County, Burke County]"
549,10423,"[North Dakota, North Dakota]","[Mountrail County, Williams County]"
550,10424,North Dakota,Divide County
551,10425,"[North Dakota, North Dakota]","[Williams County, Mountrail County]"
552,10426,"[North Dakota, North Dakota]","[Williams County, Mountrail County]"
553,10427,"[North Dakota, North Dakota]","[Mountrail County, Williams County]"
554,10428,North Dakota,Williams County
555,10429,North Dakota,Williams County
556,10430,North Dakota,Burke County
557,10431,North Dakota,Burke County
558,10432,North Dakota,Burke County
559,10433,North Dakota,Burke County
560,10434,"[North Dakota, North Dakota]","[Williams County, Mountrail County]"
561,10435,"[North Dakota, North Dakota]","[Mountrail County, Williams County]"
562,10436,"[North Dakota, North Dakota]","[Mountrail County, Williams County]"
563,10437,"[North Dakota, North Dakota]","[Williams County, Mountrail County]"
564,10438,"[North Dakota, North Dakota]","[Mountrail County, Williams County]"
565,10439,"[North Dakota, North Dakota]","[Mountrail County, Williams County]"
566,10440,"[North Dakota, North Dakota]","[Williams County, Mountrail County]"
567,10441,"[North Dakota, North Dakota]","[Mountrail County, Williams County]"
568,10442,North Dakota,Williams County
569,10443,North Dakota,Williams County
570,10444,North Dakota,Williams County
571,10445,"[North Dakota, North Dakota]","[Williams County, Mountrail County]"
572,10447,"[North Dakota, North Dakota]","[Mountrail County, Burke County]"
573,10448,"[North Dakota, North Dakota]","[Mountrail County, Williams County]"
574,10449,North Dakota,McKenzie County
575,10450,North Dakota,McKenzie County
576,10451,North Dakota,McKenzie County
577,10452,"[North Dakota, North Dakota, North Dakota]","[McKenzie County, Dunn County, Billings County]"
578,10453,"[North Dakota, North Dakota, North Dakota]","[Dunn County, Billings County, McKenzie County]"
579,10454,"[North Dakota, North Dakota, North Dakota]","[Billings County, McKenzie County, Dunn County]"
580,10455,North Dakota,McKenzie County
581,10456,"[North Dakota, North Dakota, North Dakota]","[Billings County, McKenzie County, Dunn County]"
582,10457,North Dakota,Dunn County
583,10458,North Dakota,Dunn County
584,10459,"[North Dakota, North Dakota]","[Billings County, McKenzie County]"
585,10460,"[North Dakota, North Dakota]","[McKenzie County, Billings County]"
586,10461,"[North Dakota, North Dakota, North Dakota]","[Dunn County, Billings County, McKenzie County]"
587,10462,"[North Dakota, North Dakota, North Dakota]","[Billings County, Dunn County, McKenzie County]"
588,10463,"[North Dakota, North Dakota, North Dakota]","[Billings County, McKenzie County, Dunn County]"
589,10464,"[North Dakota, North Dakota, North Dakota]","[McKenzie County, Dunn County, Billings County]"
590,10465,"[North Dakota, North Dakota, North Dakota]","[McKenzie County, Dunn County, Billings County]"
591,10466,"[North Dakota, North Dakota, North Dakota]","[Dunn County, McKenzie County, Billings County]"
592,10467,"[North Dakota, North Dakota, North Dakota]","[Dunn County, Billings County, McKenzie County]"
593,10468,"[North Dakota, North Dakota, North Dakota]","[Dunn County, Billings County, McKenzie County]"
594,10469,"[North Dakota, North Dakota, North Dakota]","[McKenzie County, Dunn County, Billings County]"
595,10470,"[North Dakota, North Dakota, North Dakota]","[Billings County, McKenzie County, Dunn County]"
596,10471,"[North Dakota, North Dakota, North Dakota]","[Billings County, Dunn County, McKenzie County]"
597,10472,"[North Dakota, North Dakota]","[McKenzie County, Billings County]"
598,10473,North Dakota,McKenzie County
599,10474,North Dakota,McKenzie County
600,10475,Minnesota,Roseau County
601,10476,"[Minnesota, Minnesota, Minnesota]","[Kittson County, Marshall County, Roseau County]"
602,10479,Minnesota,Kittson County
603,10481,Minnesota,Kittson County
604,10482,"[Minnesota, Minnesota, Minnesota]","[Kittson County, Marshall County, Roseau County]"
605,10486,Minnesota,Roseau County
606,10487,Minnesota,Roseau County
607,10488,Minnesota,Marshall County
608,10490,"[Minnesota, Minnesota, Minnesota]","[Kittson County, Marshall County, Roseau County]"
609,10491,"[Minnesota, Minnesota, Minnesota]","[Roseau County, Kittson County, Marshall County]"
610,10493,Minnesota,Roseau County
611,10494,Minnesota,Roseau County
612,10496,Minnesota,Roseau County
613,10497,"[North Dakota, North Dakota]","[Walsh County, Pembina County]"
614,10498,"[North Dakota, North Dakota]","[Walsh County, Pembina County]"
615,10500,North Dakota,Walsh County
616,10501,North Dakota,Walsh County
617,10502,North Dakota,Pembina County
618,10503,"[North Dakota, North Dakota, North Dakota]","[Cavalier County, Walsh County, Pembina County]"
619,10504,"[North Dakota, North Dakota, North Dakota]","[Walsh County, Pembina County, Cavalier County]"
620,10505,"[North Dakota, North Dakota]","[Walsh County, Pembina County]"
621,10517,North Dakota,Walsh County
622,10519,North Dakota,Walsh County
623,10520,North Dakota,Pembina County
624,10521,North Dakota,Pembina County
625,10524,North Dakota,Pembina County
626,10528,North Dakota,Walsh County
627,10529,North Dakota,Pembina County
628,10530,"[North Dakota, North Dakota, North Dakota]","[Walsh County, Pembina County, Cavalier County]"
629,10531,"[North Dakota, North Dakota, North Dakota]","[Cavalier County, Pembina County, Walsh County]"
630,10532,North Dakota,Walsh County
631,10533,North Dakota,Walsh County
632,10535,North Dakota,Pembina County
633,10536,North Dakota,Pembina County
634,10537,North Dakota,Walsh County
635,10538,"[North Dakota, North Dakota]","[LaMoure County, Dickey County]"
636,10539,North Dakota,Sheridan County
637,10540,North Dakota,Sheridan County
638,10541,North Dakota,Wells County
639,10542,"[North Dakota, North Dakota]","[Stutsman County, Wells County]"
640,10543,"[North Dakota, North Dakota]","[Stutsman County, Wells County]"
641,10544,"[North Dakota, North Dakota, North Dakota, North Dakota]","[Eddy County, Stutsman County, Foster County, Wells County]"
642,10545,North Dakota,Foster County
