State,County,Latitude,Longitude
Tennessee,Meigs County,35.503397,-84.82388
Tennessee,Monroe County,35.447666,-84.24978
Tennessee,Montgomery County,36.500354,-87.38088
Tennessee,Moore County,35.288889,-86.35868
Tennessee,Morgan County,36.138697,-84.63926
Tennessee,Obion County,36.358175,-89.15017
Tennessee,Overton County,36.34485,-85.28307
Tennessee,Perry County,35.659785,-87.87702
Tennessee,Pickett County,36.559364,-85.07574
Tennessee,Polk County,35.109437,-84.54111
Tennessee,Putnam County,36.140807,-85.49692
Tennessee,Rhea County,35.600587,-84.94955
Tennessee,Roane County,35.847472,-84.52386
Tennessee,Robertson County,36.52753,-86.86937
Tennessee,Rutherford County,35.843369,-86.41721
Tennessee,Scott County,36.437239,-84.49838
Tennessee,Sequatchie County,35.372335,-85.41034
Tennessee,Sevier County,35.791284,-83.52195
Tennessee,Shelby County,35.183794,-89.89539
Tennessee,Smith County,36.25565,-85.94207
Tennessee,Stewart County,36.511756,-87.85154
Tennessee,Sullivan County,36.510212,-82.29939
Tennessee,Sumner County,36.470015,-86.45851
Tennessee,Tipton County,35.500297,-89.7637
Tennessee,Trousdale County,36.39303,-86.15669
Tennessee,Unicoi County,36.100215,-82.41824
Tennessee,Union County,36.28414,-83.83608
Tennessee,Van Buren County,35.699245,-85.45841
Tennessee,Warren County,35.678282,-85.77736
Tennessee,Washington County,36.295665,-82.49503
Tennessee,Wayne County,35.242687,-87.8197
Tennessee,Weakley County,36.303523,-88.72078
Tennessee,White County,35.927062,-85.45576
Tennessee,Williamson County,35.894972,-86.89695
Tennessee,Wilson County,36.148476,-86.29021
Texas,Anderson County,31.841266,-95.66174
Texas,Andrews County,32.312258,-102.6402
Texas,Angelina County,31.251951,-94.61105
Texas,Aransas County,28.104225,-96.97798
Texas,Archer County,33.616305,-98.68726
Texas,Armstrong County,34.964179,-101.35663
Texas,Atascosa County,28.894296,-98.52818
Texas,Austin County,29.891901,-96.27017
Texas,Bailey County,34.067521,-102.83034
Texas,Bandera County,29.755748,-99.26068
Texas,Bastrop County,30.103128,-97.31185
Texas,Baylor County,33.618172,-99.19722
Texas,Bee County,28.416077,-97.74258
Texas,Bell County,31.04211,-97.48192
Texas,Bexar County,29.448671,-98.52014
Texas,Blanco County,30.265605,-98.39997
Texas,Borden County,32.744062,-101.43303
Texas,Bosque County,31.900764,-97.63763
Texas,Bowie County,33.446051,-94.42237
Texas,Brazoria County,29.167818,-95.43464
Texas,Brazos County,30.656725,-96.30238
Texas,Brewster County,29.808997,-103.25245
Texas,Briscoe County,34.525173,-101.20589
Texas,Brooks County,27.034994,-98.21527
Texas,Brown County,31.764103,-98.99847
Texas,Burleson County,30.493487,-96.62209
Texas,Burnet County,30.789616,-98.20119
Texas,Caldwell County,29.840422,-97.63109
Texas,Calhoun County,28.445366,-96.5833
Texas,Callahan County,32.29315,-99.37224
Texas,Cameron County,26.102923,-97.47895
Texas,Camp County,32.974581,-94.97908
Texas,Carson County,35.405496,-101.35535
Texas,Cass County,33.083698,-94.35757
Texas,Castro County,34.533621,-102.25878
Texas,Chambers County,29.703933,-94.66887
Texas,Cherokee County,31.843859,-95.1565
Texas,Childress County,34.529337,-100.20833
Texas,Clay County,33.785904,-98.21291
Texas,Cochran County,33.60844,-102.83044
Texas,Coke County,31.877105,-100.63523
Texas,Coleman County,31.914205,-99.34662
Texas,Collin County,33.193885,-96.57815
Texas,Collingsworth County,34.963358,-100.27213
Texas,Colorado County,29.595908,-96.50838
Texas,Comal County,29.803019,-98.2552
Texas,Comanche County,31.951645,-98.54961
Texas,Concho County,31.318865,-99.86364
Texas,Cooke County,33.639169,-97.21037
Texas,Coryell County,31.391177,-97.79802
Texas,Cottle County,34.091906,-100.27644
Texas,Crane County,31.422797,-102.48777
Texas,Crockett County,30.717532,-101.40421
Texas,Crosby County,33.609144,-101.29871
Texas,Culberson County,31.445909,-104.52694
Texas,Dallam County,36.28637,-102.59402
Texas,Dallas County,32.766987,-96.77842
Texas,Dawson County,32.741934,-101.94732
Texas,Deaf Smith County,34.940766,-102.60756
Texas,Delta County,33.385933,-95.67335
Texas,Denton County,33.205005,-97.11904
Texas,DeWitt County,29.082342,-97.36165
Texas,Dickens County,33.614666,-100.78609
Texas,Dimmit County,28.423587,-99.76587
Texas,Donley County,34.955036,-100.81584
Texas,Duval County,27.681123,-98.49739
Texas,Eastland County,32.324645,-98.83656
Texas,Ector County,31.865301,-102.5425
Texas,Edwards County,29.985877,-100.30737
Texas,Ellis County,32.347279,-96.79833
Texas,El Paso County,31.766403,-106.24139
Texas,Erath County,32.238136,-98.22237
Texas,Falls County,31.25193,-96.93412
Texas,Fannin County,33.591161,-96.10498
Texas,Fayette County,29.877886,-96.92123
Texas,Fisher County,32.740473,-100.40312
Texas,Floyd County,34.073731,-101.30327
Texas,Foard County,33.980404,-99.77742
Texas,Fort Bend County,29.526602,-95.77101
Texas,Franklin County,33.175846,-95.21906
Texas,Freestone County,31.701654,-96.14423
Texas,Frio County,28.869334,-99.10878
Texas,Gaines County,32.743942,-102.63156
Texas,Galveston County,29.228706,-94.89486
Texas,Garza County,33.183792,-101.30113
Texas,Gillespie County,30.32639,-98.9421
Texas,Glasscock County,31.868591,-101.52897
Texas,Goliad County,28.6607,-97.43041
Texas,Gonzales County,29.468704,-97.47773
Texas,Gray County,35.402542,-100.81237
Texas,Grayson County,33.624508,-96.67569
Texas,Gregg County,32.486397,-94.81627
Texas,Grimes County,30.543231,-95.98808
Texas,Guadalupe County,29.583208,-97.94902
Texas,Hale County,34.068436,-101.82288
Texas,Hall County,34.453189,-100.57634
Texas,Hamilton County,31.706982,-98.11179
Texas,Hansford County,36.272847,-101.35693
Texas,Hardeman County,34.289904,-99.74569
Texas,Hardin County,30.329612,-94.39314
Texas,Harris County,29.857273,-95.39303
Texas,Harrison County,32.547993,-94.37442
Texas,Hartley County,35.840244,-102.61004
Texas,Haskell County,33.175965,-99.73077
Texas,Hays County,30.061225,-98.02926
Texas,Hemphill County,35.816237,-100.2848
Texas,Henderson County,32.211633,-95.85341
Texas,Hidalgo County,26.396384,-98.18099
Texas,Hill County,31.98224,-97.12988
Texas,Hockley County,33.605932,-102.34339
Texas,Hood County,32.430149,-97.83167
Texas,Hopkins County,33.148959,-95.56519
Texas,Houston County,31.323036,-95.4216
Texas,Howard County,32.303583,-101.43853
Texas,Hudspeth County,31.450868,-105.37754
Texas,Hunt County,33.123438,-96.0838
Texas,Hutchinson County,35.837047,-101.36274
Texas,Irion County,31.303424,-100.9813
Texas,Jack County,33.232277,-98.1719
Texas,Jackson County,28.959802,-96.58908
Texas,Jasper County,30.752932,-94.02229
Texas,Jeff Davis County,30.617087,-104.18786
Texas,Jefferson County,29.854,-94.14933
Texas,Jim Hogg County,27.041212,-98.70012
Texas,Jim Wells County,27.733516,-98.09081
Texas,Johnson County,32.379511,-97.36482
Texas,Jones County,32.743709,-99.87443
Texas,Karnes County,28.907618,-97.86076
Texas,Kaufman County,32.598944,-96.28837
Texas,Kendall County,29.944524,-98.71109
Texas,Kenedy County,26.890232,-97.59123
Texas,Kent County,33.18478,-100.76972
Texas,Kerr County,30.053928,-99.35196
Texas,Kimble County,30.479472,-99.74639
Texas,King County,33.614159,-100.25054
Texas,Kinney County,29.347087,-100.4177
Texas,Kleberg County,27.438735,-97.66062
Texas,Knox County,33.616657,-99.74711
Texas,Lamar County,33.667263,-95.57034
Texas,Lamb County,34.068862,-102.34801
Texas,Lampasas County,31.196731,-98.24088
Texas,La Salle County,28.351098,-99.09677
Texas,Lavaca County,29.382578,-96.92363
Texas,Lee County,30.321105,-96.97636
Texas,Leon County,31.300493,-95.99562
Texas,Liberty County,30.162189,-94.82268
Texas,Limestone County,31.547543,-96.59362
Texas,Lipscomb County,36.2802,-100.27268
Texas,Live Oak County,28.351535,-98.12696
Texas,Llano County,30.707585,-98.68469
Texas,Loving County,31.844936,-103.56122
Texas,Lubbock County,33.611469,-101.81994
Texas,Lynn County,33.178412,-101.81849
Texas,McCulloch County,31.205477,-99.35985
Texas,McLennan County,31.549493,-97.20147
Texas,McMullen County,28.384922,-98.57885
Texas,Madison County,30.966878,-95.93037
Texas,Marion County,32.797757,-94.35767
Texas,Martin County,32.30983,-101.96183
Texas,Mason County,30.703232,-99.2376
Texas,Matagorda County,28.783341,-95.99775
Texas,Maverick County,28.745217,-100.31136
Texas,Medina County,29.353661,-99.11108
Texas,Menard County,30.883707,-99.85493
Texas,Midland County,31.870896,-102.02432
Texas,Milam County,30.791242,-96.98439
Texas,Mills County,31.494889,-98.59462
Texas,Mitchell County,32.303781,-100.92458
Texas,Montague County,33.676289,-97.72474
Texas,Montgomery County,30.302364,-95.50352
Texas,Moore County,35.835676,-101.8905
Texas,Morris County,33.116466,-94.73126
Texas,Motley County,34.058383,-100.79369
Texas,Nacogdoches County,31.62056,-94.62025
Texas,Navarro County,32.04845,-96.4769
Texas,Newton County,30.786718,-93.73925
Texas,Nolan County,32.312338,-100.4181
Texas,Nueces County,27.739406,-97.52164
Texas,Ochiltree County,36.278744,-100.81586
Texas,Oldham County,35.401921,-102.59762
Texas,Orange County,30.120918,-93.89335
Texas,Palo Pinto County,32.75221,-98.31797
Texas,Panola County,32.163978,-94.30515
Texas,Parker County,32.777096,-97.8059
Texas,Parmer County,34.532163,-102.78485
Texas,Pecos County,30.770894,-102.71986
Texas,Polk County,30.784553,-94.83733
Texas,Potter County,35.398675,-101.8938
Texas,Presidio County,30.005891,-104.26161
Texas,Rains County,32.87058,-95.79544
Texas,Randall County,34.962529,-101.89554
Texas,Reagan County,31.372895,-101.5139
Texas,Real County,29.82303,-99.8053
Texas,Red River County,33.619626,-95.04842
Texas,Reeves County,31.308366,-103.7127
Texas,Refugio County,28.312496,-97.16047
Texas,Roberts County,35.836216,-100.80755
Texas,Robertson County,31.025481,-96.51494
Texas,Rockwall County,32.889216,-96.4075
Texas,Runnels County,31.833311,-99.96785
Texas,Rusk County,32.109423,-94.75638
Texas,Sabine County,31.3433,-93.85191
Texas,San Augustine County,31.382449,-94.16318
Texas,San Jacinto County,30.574218,-95.16285
Texas,San Patricio County,28.011782,-97.51716
Texas,San Saba County,31.155138,-98.81929
Texas,Schleicher County,30.896233,-100.52721
Texas,Scurry County,32.744462,-100.91339
Texas,Shackelford County,32.743788,-99.34704
Texas,Shelby County,31.790137,-94.14256
Texas,Sherman County,36.277628,-101.89471
Texas,Smith County,32.377093,-95.26963
Texas,Somervell County,32.217942,-97.76921
Texas,Starr County,26.546335,-98.7158
Texas,Stephens County,32.731531,-98.84008
Texas,Sterling County,31.835774,-101.05491
Texas,Stonewall County,33.17958,-100.2538
Texas,Sutton County,30.517865,-100.50539
Texas,Swisher County,34.53046,-101.73285
Texas,Tarrant County,32.77204,-97.29129
Texas,Taylor County,32.295684,-99.89322
Texas,Terrell County,30.232332,-102.07253
Texas,Terry County,33.171229,-102.33928
Texas,Throckmorton County,33.170712,-99.20613
Texas,Titus County,33.214599,-94.96678
Texas,Tom Green County,31.401583,-100.46135
Texas,Travis County,30.239513,-97.69127
Texas,Trinity County,31.087483,-95.15329
Texas,Tyler County,30.769579,-94.37944
Texas,Upshur County,32.735878,-94.94164
Texas,Upton County,31.353849,-102.04201
Texas,Uvalde County,29.35034,-99.76107
Texas,Val Verde County,29.884961,-101.14664
Texas,Van Zandt County,32.558948,-95.83639
Texas,Victoria County,28.79637,-96.97119
Texas,Walker County,30.74309,-95.56988
Texas,Waller County,30.013578,-95.9821
Texas,Ward County,31.513069,-103.10511
Texas,Washington County,30.215075,-96.41027
Texas,Webb County,27.770584,-99.32664
Texas,Wharton County,29.278481,-96.22967
Texas,Wheeler County,35.392593,-100.2531
Texas,Wichita County,33.991103,-98.71685
Texas,Wilbarger County,34.08492,-99.24244
Texas,Willacy County,26.481092,-97.58422
Texas,Williamson County,30.64903,-97.60506
Texas,Wilson County,29.174303,-98.08589
Texas,Winkler County,31.831416,-103.05598
Texas,Wise County,33.219095,-97.65399
Texas,Wood County,32.783588,-95.38216
Texas,Yoakum County,33.172397,-102.82377
Texas,Young County,33.158787,-98.67826
Texas,Zapata County,26.996981,-99.1826
Texas,Zavala County,28.864652,-99.75983
Utah,Beaver County,38.357535,-113.23894
Utah,Box Elder County,41.476021,-113.05292
Utah,Cache County,41.734225,-111.74458
Utah,Carbon County,39.67005,-110.59035
Utah,Daggett County,40.890099,-109.50578
Utah,Davis County,41.037045,-112.20212
Utah,Duchesne County,40.289649,-110.42983
Utah,Emery County,39.009028,-110.72111
Utah,Garfield County,37.831622,-111.45088
Utah,Grand County,38.974326,-109.57345
Utah,Iron County,37.882727,-113.29005
Utah,Juab County,39.710827,-112.79426
Utah,Kane County,37.275118,-111.81541
Utah,Millard County,39.09454,-113.52501
Utah,Morgan County,41.091027,-111.57788
Utah,Piute County,38.335881,-112.12937
Utah,Rich County,41.627598,-111.24022
Utah,Salt Lake County,40.667882,-111.92424
Utah,San Juan County,37.623064,-109.78932
Utah,Sanpete County,39.380588,-111.57045
Utah,Sevier County,38.746825,-111.81193
Utah,Summit County,40.87206,-110.96848
Utah,Tooele County,40.467692,-113.12401
Utah,Uintah County,40.125887,-109.51774
Utah,Utah County,40.120409,-111.66866
Utah,Wasatch County,40.334884,-111.16156
Utah,Washington County,37.262531,-113.4878
Utah,Wayne County,38.261229,-110.99032
Utah,Weber County,41.270355,-111.87587
Vermont,Addison County,44.031248,-73.14158
Vermont,Bennington County,43.035325,-73.11146
Vermont,Caledonia County,44.468791,-72.11216
Vermont,Chittenden County,44.460676,-73.07052
Vermont,Essex County,44.724021,-71.73273
Vermont,Franklin County,44.858964,-72.9094
Vermont,Grand Isle County,44.801788,-73.30075
Vermont,Lamoille County,44.603504,-72.63835
Vermont,Orange County,44.003392,-72.36968
Vermont,Orleans County,44.828442,-72.25163
Vermont,Rutland County,43.580844,-73.03819
Vermont,Washington County,44.274953,-72.60947
Vermont,Windham County,42.999143,-72.71633
Vermont,Windsor County,43.588143,-72.59151
Virginia,Accomack County,37.765944,-75.7578
Virginia,Albemarle County,38.024184,-78.5535
Virginia,Alleghany County,37.787905,-80.00866
Virginia,Amelia County,37.336131,-77.97321
Virginia,Amherst County,37.630362,-79.14784
Virginia,Appomattox County,37.370725,-78.81094
Virginia,Arlington County,38.878337,-77.1007
Virginia,Augusta County,38.167807,-79.14668
Virginia,Bath County,38.068988,-79.73289
Virginia,Bedford County,37.312408,-79.52794
Virginia,Bland County,37.130612,-81.12585
Virginia,Botetourt County,37.553193,-79.80531
Virginia,Brunswick County,36.764531,-77.86091
Virginia,Buchanan County,37.26812,-82.03815
Virginia,Buckingham County,37.573928,-78.52916
Virginia,Campbell County,37.210151,-79.09542
Virginia,Caroline County,38.030319,-77.35234
Virginia,Carroll County,36.732426,-80.72804
Virginia,Charles City County,37.361048,-77.05417
Virginia,Charlotte County,37.014091,-78.66142
Virginia,Chesterfield County,37.378434,-77.58584
Virginia,Clarke County,39.115931,-77.992
Virginia,Craig County,37.473129,-80.23173
Virginia,Culpeper County,38.48593,-77.95647
Virginia,Cumberland County,37.520189,-78.25283
Virginia,Dickenson County,37.137081,-82.3492
Virginia,Dinwiddie County,37.073498,-77.63549
Virginia,Essex County,37.93948,-76.94187
Virginia,Fairfax County,38.833743,-77.27611
Virginia,Fauquier County,38.744103,-77.82158
Virginia,Floyd County,36.931438,-80.3503
Virginia,Fluvanna County,37.830606,-78.28444
Virginia,Franklin County,36.99235,-79.88395
Virginia,Frederick County,39.203637,-78.26391
Virginia,Giles County,37.31193,-80.71717
Virginia,Gloucester County,37.403541,-76.5235
Virginia,Goochland County,37.724166,-77.91427
Virginia,Grayson County,36.656303,-81.22533
Virginia,Greene County,38.297981,-78.47016
Virginia,Greensville County,36.680225,-77.56026
Virginia,Halifax County,36.766461,-78.93961
Virginia,Hanover County,37.760166,-77.49099
Virginia,Henrico County,37.437521,-77.30033
Virginia,Henry County,36.620593,-79.98058
Virginia,Highland County,38.356672,-79.56795
Virginia,Isle of Wight County,36.901418,-76.70756
Virginia,James City County,37.324427,-76.77831
Virginia,King and Queen County,37.720995,-76.89109
Virginia,King George County,38.277179,-77.1627
Virginia,King William County,37.70826,-77.09105
Virginia,Lancaster County,37.703831,-76.41319
Virginia,Lee County,36.702162,-83.13033
Virginia,Loudoun County,39.08113,-77.63885
Virginia,Louisa County,37.971681,-77.95917
Virginia,Lunenburg County,36.945757,-78.24231
Virginia,Madison County,38.412059,-78.27696
Virginia,Mathews County,37.425348,-76.2688
Virginia,Mecklenburg County,36.687256,-78.36895
Virginia,Middlesex County,37.606828,-76.52795
Virginia,Montgomery County,37.174885,-80.38731
Virginia,Nelson County,37.790016,-78.87939
Virginia,New Kent County,37.498974,-76.99333
Virginia,Northampton County,37.302629,-75.92386
Virginia,Northumberland County,37.856974,-76.37968
Virginia,Nottoway County,37.143696,-78.05216
Virginia,Orange County,38.250439,-78.00998
Virginia,Page County,38.623751,-78.49047
Virginia,Patrick County,36.667327,-80.28614
Virginia,Pittsylvania County,36.821721,-79.3985
Virginia,Powhatan County,37.549404,-77.91285
Virginia,Prince Edward County,37.224881,-78.43295
Virginia,Prince George County,37.187326,-77.22099
Virginia,Prince William County,38.702332,-77.47888
Virginia,Pulaski County,37.063385,-80.71344
Virginia,Rappahannock County,38.684522,-78.16882
Virginia,Richmond County,37.942894,-76.73056
Virginia,Roanoke County,37.331077,-80.19011
Virginia,Rockbridge County,37.814517,-79.44775
Virginia,Rockingham County,38.511257,-78.8763
Virginia,Russell County,36.93342,-82.09593
Virginia,Scott County,36.712778,-82.61362
Virginia,Shenandoah County,38.856204,-78.57398
Virginia,Smyth County,36.842318,-81.53978
Virginia,Southampton County,36.720173,-77.10385
Virginia,Spotsylvania County,38.182311,-77.65628
Virginia,Stafford County,38.418933,-77.45904
Virginia,Surry County,37.119761,-76.88017
Virginia,Sussex County,36.926645,-77.25973
Virginia,Tazewell County,37.125395,-81.56292
Virginia,Warren County,38.908187,-78.20713
Virginia,Washington County,36.747813,-81.95029
Virginia,Westmoreland County,38.109191,-76.80417
Virginia,Wise County,36.974561,-82.62156
Virginia,Wythe County,36.901471,-81.0842
Virginia,York County,37.220914,-76.39553
Virginia,Alexandria County,38.818343,-77.08202
Virginia,Bedford County,37.338156,-79.5207
Virginia,Bristol County,36.616954,-82.15756
Virginia,Buena Vista County,37.731663,-79.35637
Virginia,Charlottesville County,38.037658,-78.48538
Virginia,Chesapeake County,36.679376,-76.30178
Virginia,Colonial Heights County,37.261685,-77.3968
Virginia,Covington County,37.778143,-79.98603
Virginia,Danville County,36.583334,-79.40807
Virginia,Emporia County,36.696182,-77.53597
Virginia,Fairfax County,38.853183,-77.29902
Virginia,Falls Church County,38.883787,-77.17463
Virginia,Franklin County,36.684014,-76.94139
Virginia,Fredericksburg County,38.299272,-77.48665
Virginia,Galax County,36.66564,-80.9143
Virginia,Hampton County,37.04803,-76.29714
Virginia,Harrisonburg County,38.436013,-78.87419
Virginia,Hopewell County,37.29101,-77.29894
Virginia,Lexington County,37.782332,-79.44432
Virginia,Lynchburg County,37.399016,-79.19545
Virginia,Manassas County,38.747561,-77.48472
Virginia,Manassas Park County,38.768991,-77.44868
Virginia,Martinsville County,36.683527,-79.86364
Virginia,Newport News County,37.075978,-76.52171
Virginia,Norfolk County,36.923015,-76.24464
Virginia,Norton County,36.931549,-82.62599
Virginia,Petersburg County,37.20473,-77.39236
Virginia,Poquoson city,37.12836,-76.30353
Virginia,Portsmouth County,36.85943,-76.35626
Virginia,Radford County,37.120036,-80.55704
Virginia,Richmond County,37.531399,-77.476
Virginia,Roanoke County,37.27783,-79.95847
Virginia,Salem County,37.285333,-80.05524
Virginia,Staunton County,38.158056,-79.0615
Virginia,Suffolk County,36.697157,-76.63478
Virginia,Virginia Beach County,36.779322,-76.02402
Virginia,Waynesboro County,38.067157,-78.90142
Virginia,Williamsburg County,37.269293,-76.70671
Virginia,Winchester County,39.173869,-78.17635
Washington,Adams County,47.00484,-118.5333
Washington,Asotin County,46.181861,-117.22778
Washington,Benton County,46.228072,-119.51686
Washington,Chelan County,47.859892,-120.61854
Washington,Clallam County,48.113009,-123.93061
Washington,Clark County,45.771674,-122.4859
Washington,Columbia County,46.292851,-117.91163
Washington,Cowlitz County,46.185923,-122.65868
Washington,Douglas County,47.735866,-119.69588
Washington,Ferry County,48.437246,-118.51707
Washington,Franklin County,46.53458,-118.90694
Washington,Garfield County,46.429474,-117.53671
Washington,Grant County,47.213633,-119.46778
Washington,Grays Harbor County,47.142786,-123.82704
Washington,Island County,48.158436,-122.6705
Washington,Jefferson County,47.802641,-123.52181
Washington,King County,47.493554,-121.83237
Washington,Kitsap County,47.639687,-122.64963
Washington,Kittitas County,47.124444,-120.67671
Washington,Klickitat County,45.869509,-120.78011
Washington,Lewis County,46.580071,-122.37744
Washington,Lincoln County,47.582718,-118.41766
Washington,Mason County,47.354126,-123.17385
Washington,Okanogan County,48.550971,-119.69103
Washington,Pacific County,46.556587,-123.78241
Washington,Pend Oreille County,48.543877,-117.23218
Washington,Pierce County,47.040716,-122.1447
Washington,San Juan County,48.508862,-123.10061
Washington,Skagit County,48.493066,-121.81627
Washington,Skamania County,46.024782,-121.95322
Washington,Snohomish County,48.054913,-121.76641
Washington,Spokane County,47.620379,-117.40439
Washington,Stevens County,48.390648,-117.85489
Washington,Thurston County,46.932598,-122.82944
Washington,Wahkiakum County,46.294638,-123.42445
Washington,Walla Walla County,46.254606,-118.48037
Washington,Whatcom County,48.842653,-121.83643
Washington,Whitman County,46.903322,-117.52296
Washington,Yakima County,46.456558,-120.74014
West Virginia,Barbour County,39.139754,-79.99691
West Virginia,Berkeley County,39.457854,-78.03233
West Virginia,Boone County,38.022838,-81.71331
West Virginia,Braxton County,38.699302,-80.73164
West Virginia,Brooke County,40.272645,-80.57869
West Virginia,Cabell County,38.41958,-82.24339
West Virginia,Calhoun County,38.844159,-81.11547
West Virginia,Clay County,38.459826,-81.08186
West Virginia,Doddridge County,39.263482,-80.70114
West Virginia,Fayette County,38.030933,-81.08605
West Virginia,Gilmer County,38.915865,-80.8494
West Virginia,Grant County,39.105988,-79.19506
West Virginia,Greenbrier County,37.924418,-80.45059
West Virginia,Hampshire County,39.31214,-78.61198
West Virginia,Hancock County,40.516931,-80.57005
West Virginia,Hardy County,39.010818,-78.84364
West Virginia,Harrison County,39.279199,-80.38648
West Virginia,Jackson County,38.834234,-81.67771
West Virginia,Jefferson County,39.307399,-77.86322
West Virginia,Kanawha County,38.328061,-81.52352
West Virginia,Lewis County,38.988844,-80.49551
West Virginia,Lincoln County,38.171651,-82.07754
West Virginia,Logan County,37.830591,-81.94085
West Virginia,McDowell County,37.382663,-81.6582
West Virginia,Marion County,39.505839,-80.2434
West Virginia,Marshall County,39.854717,-80.67137
West Virginia,Mason County,38.759288,-82.02417
West Virginia,Mercer County,37.403448,-81.10645
West Virginia,Mineral County,39.405626,-78.95658
West Virginia,Mingo County,37.721151,-82.15899
West Virginia,Monongalia County,39.633645,-80.05907
West Virginia,Monroe County,37.550353,-80.54789
West Virginia,Morgan County,39.554835,-78.25731
West Virginia,Nicholas County,38.291416,-80.79751
West Virginia,Ohio County,40.098932,-80.62072
West Virginia,Pendleton County,38.686836,-79.3337
West Virginia,Pleasants County,39.368133,-81.16117
West Virginia,Pocahontas County,38.332513,-80.01209
West Virginia,Preston County,39.46903,-79.66886
West Virginia,Putnam County,38.510513,-81.9061
West Virginia,Raleigh County,37.76247,-81.26467
West Virginia,Randolph County,38.781087,-79.86778
West Virginia,Ritchie County,39.177112,-81.06631
West Virginia,Roane County,38.743033,-81.3545
West Virginia,Summers County,37.656003,-80.85631
West Virginia,Taylor County,39.329072,-80.04562
West Virginia,Tucker County,39.111175,-79.55996
West Virginia,Tyler County,39.465981,-80.87949
West Virginia,Upshur County,38.902537,-80.23133
West Virginia,Wayne County,38.145531,-82.41969
West Virginia,Webster County,38.492985,-80.43026
West Virginia,Wetzel County,39.596574,-80.63439
West Virginia,Wirt County,39.020034,-81.38297
West Virginia,Wood County,39.211679,-81.51592
West Virginia,Wyoming County,37.603717,-81.54888
Wisconsin,Adams County,43.973763,-89.76722
Wisconsin,Ashland County,46.546291,-90.66515
Wisconsin,Barron County,45.437192,-91.85289
Wisconsin,Bayfield County,46.634199,-91.17728
Wisconsin,Brown County,44.473961,-87.99592
Wisconsin,Buffalo County,44.389759,-91.75871
Wisconsin,Burnett County,45.865255,-92.36797
Wisconsin,Calumet County,44.07841,-88.21213
Wisconsin,Chippewa County,45.069092,-91.2835
Wisconsin,Clark County,44.733596,-90.6102
Wisconsin,Columbia County,43.471882,-89.33047
Wisconsin,Crawford County,43.24991,-90.95123
Wisconsin,Dane County,43.067468,-89.41785
Wisconsin,Dodge County,43.422706,-88.70437
Wisconsin,Door County,45.067808,-87.08793
Wisconsin,Douglas County,46.463316,-91.89258
Wisconsin,Dunn County,44.947741,-91.89772
Wisconsin,Eau Claire County,44.726355,-91.28641
Wisconsin,Florence County,45.849646,-88.40032
Wisconsin,Fond du Lac County,43.754722,-88.49328
Wisconsin,Forest County,45.666882,-88.77322
Wisconsin,Grant County,42.870062,-90.69536
Wisconsin,Green County,42.677728,-89.60563
Wisconsin,Green Lake County,43.76141,-88.98722
Wisconsin,Iowa County,43.001021,-90.13369
Wisconsin,Iron County,46.32655,-90.26129
Wisconsin,Jackson County,44.324895,-90.80654
Wisconsin,Jefferson County,43.013807,-88.77398
Wisconsin,Juneau County,43.932836,-90.11398
Wisconsin,Kenosha County,42.579703,-87.42489
Wisconsin,Kewaunee County,44.500949,-87.16181
Wisconsin,La Crosse County,43.908222,-91.11175
Wisconsin,Lafayette County,42.655578,-90.13029
Wisconsin,Langlade County,45.259204,-89.06819
Wisconsin,Lincoln County,45.338319,-89.74208
Wisconsin,Manitowoc County,44.105108,-87.31382
Wisconsin,Marathon County,44.898036,-89.75782
Wisconsin,Marinette County,45.346899,-87.99119
Wisconsin,Marquette County,43.826053,-89.40909
Wisconsin,Menominee County,44.991304,-88.66925
Wisconsin,Milwaukee County,43.017655,-87.48157
Wisconsin,Monroe County,43.945175,-90.61996
Wisconsin,Oconto County,44.996575,-88.20651
Wisconsin,Oneida County,45.713791,-89.53669
Wisconsin,Outagamie County,44.418226,-88.46498
Wisconsin,Ozaukee County,43.360715,-87.49655
Wisconsin,Pepin County,44.627436,-91.83489
Wisconsin,Pierce County,44.725337,-92.42627
Wisconsin,Polk County,45.46803,-92.45315
Wisconsin,Portage County,44.476246,-89.49807
Wisconsin,Price County,45.679072,-90.35965
Wisconsin,Racine County,42.754075,-87.41467
Wisconsin,Richland County,43.376199,-90.43569
Wisconsin,Rock County,42.669931,-89.07511
Wisconsin,Rusk County,45.472734,-91.13674
Wisconsin,St. Croix County,45.028959,-92.44728
Wisconsin,Sauk County,43.427998,-89.94332
Wisconsin,Sawyer County,45.864913,-91.14713
Wisconsin,Shawano County,44.789641,-88.75581
Wisconsin,Sheboygan County,43.746002,-87.73054
Wisconsin,Taylor County,45.211656,-90.50485
Wisconsin,Trempealeau County,44.30305,-91.35886
Wisconsin,Vernon County,43.599858,-90.81522
Wisconsin,Vilas County,46.049848,-89.50125
Wisconsin,Walworth County,42.66811,-88.54173
Wisconsin,Washburn County,45.892463,-91.79642
Wisconsin,Washington County,43.391156,-88.23291
Wisconsin,Waukesha County,43.019308,-88.3067
Wisconsin,Waupaca County,44.478004,-88.967
Wisconsin,Waushara County,44.112825,-89.23975
Wisconsin,Winnebago County,44.085707,-88.66814
Wisconsin,Wood County,44.461413,-90.03882
Wyoming,Albany County,41.665514,-105.72188
Wyoming,Big Horn County,44.525654,-107.99332
Wyoming,Campbell County,44.241321,-105.55202
Wyoming,Carbon County,41.70359,-106.93315
