HID,TID
511210205001592,1264
511210208001112,1281
51121020300572,16
511210202011310,1062
511210202011318,456
511210208001109,1281
511210205001593,1264
511210206001155,1344
511210208001111,1281
511210205001594,1264
511210202011325,1139
511210206001153,219
51121020300579,919
511210206001156,1344
511210202011323,306
511210208001114,1281
511210202011311,1062
511210208001113,858
511210202011316,456
511210208001106,50
511210206001159,1344
511210206001151,219
51121020300587,16
511210206001154,219
511210202011319,456
511210208001116,61
511210205001589,178
511210206001158,1344
511210206001150,219
51121020300571,16
511210206001147,219
511210208001121,113
511210202011315,456
511210208001118,1417
51121020300577,354
511210202011312,1142
511210208001115,61
51121020300575,893
51121020300566,16
511210206001143,219
511210208001122,113
51121020300574,16
51121020300578,919
51121020300576,893
51121020300568,919
51121020300573,16
511210208001123,113
511210202011308,1062
511210202011305,1062
511210208001120,113
511210206001140,1317
511210206001149,219
511210206001146,219
511210208001119,1417
511210208001117,1417
511210202011307,1062
511210202011324,306
511210206001145,219
511210202011309,1062
511210202011306,1062
511210202011314,1142
51121020300560,655
511210206001142,1317
511210202011313,1142
511210206001141,1317
511210202011300,1142
51121020300569,16
511210206001144,219
511210206001148,219
51121020300561,655
511210202011301,1142
51121020202190,753
51121020300553,16
51121020300567,919
51121020202184,1072
51121020300551,775
51121020300557,655
51121020300565,16
51121020300563,16
51121020300550,775
511210206001139,1317
51121020300556,655
51121020300555,655
511210202011302,801
51121020202185,392
511210202011303,1142
51121020300554,655
51121020202188,753
51121020300564,16
511210206001136,1364
51121020202182,1072
51121020300562,16
51121020202180,1072
51121020202187,753
511210206001131,1364
511210206001135,1364
511210206001133,1364
511210202011304,1142
511210206001134,1364
511210206001138,1317
51121020202181,1072
511210206001130,586
51121020202191,753
51121020300558,655
51121020202183,1072
51121020202189,753
511210206001132,1364
51121020202186,753
511210206001137,1317
51121020202195,392
51121020300549,775
51121020900186,1051
511210202011363,1062
511210202011364,1062
51121020202196,392
51121020300552,16
51121020900189,1051
511210206001129,1364
51121020202197,392
51121020202192,753
51121020300559,655
511210208001100,564
511210206001126,1364
511210206001123,1364
511210206001121,1364
51121020202193,392
511210206001125,1364
511210206001127,1364
511210202011369,224
511210202011366,224
5112102050030,999
51121020202198,613
511210202011362,224
511210202011360,224
511210208001101,564
51121020900187,1051
511210206001128,1364
5112102050033,999
511210207001101,1150
51121020900184,1051
511210206001118,798
511210207001100,104
5112102050032,999
51121020202199,613
51121020900183,488
511210206001122,1364
511210202011365,224
511210206001111,1344
511210206001112,1344
51121020900188,1051
51121020900182,488
511210206001117,798
51121020900177,58
51121020900178,58
51121020900176,58
511210206001113,1344
511210206001124,1364
51121020300548,775
511210202011351,306
51121020900175,58
51121020900179,872
511210202011355,1062
511210202011354,1062
511210202011350,306
511210206001110,219
5112102050021,775
511210202011352,1062
5112102050020,999
511210202011359,224
5112102050022,999
5112102050025,999
511210206001114,1344
511210202011353,1062
5112102050023,999
511210202011356,1062
5112102050024,999
51121020202172,753
511210202011357,1062
5112102050018,1364
511210202011349,306
51121020202173,753
51121020202170,1194
51121020202171,753
5112102050026,393
5112102050017,999
5112102050019,393
5112102050016,999
511210206001109,1344
51121020202175,753
51121020202177,1072
511210202011358,1062
511210206001108,1344
51121020202178,510
51121020900173,488
51121020202179,1072
51121020900174,488
51121020900170,1077
51121020202176,1072
511210206001106,1317
51121020900172,58
511210206001107,1344
51121020900171,733
511210206001100,1317
511210202011340,306
511210206001104,1317
511210206001102,1317
511210206001103,1317
5112102050010,393
511210202011344,306
511210202011343,306
5112102050011,1113
511210202011341,306
511210203001989,198
511210202011347,306
511210202011342,306
511210206001105,1317
5112102050014,393
511210204001520,225
511210203001987,198
5112102050012,1113
511210204001521,225
511210206001101,1317
511210202011348,306
5112102050015,999
511210202011346,306
511210203001992,198
511210204001522,664
511210202011345,306
5112102050013,393
511210203001993,198
511210203001988,198
51121020202140,1194
511210204001513,851
511210204001523,664
511210204001514,225
511210204001515,851
511210203001990,198
511210203001991,198
511210202011339,306
511210204001516,225
51121020202143,580
511210204001517,851
511210203001997,218
511210204001518,225
511210203001996,218
511210204001519,225
51121020202144,1072
51121020202141,580
511210202011338,306
511210203001994,218
511210203001995,218
51121020202145,1072
51121020900199,872
51121020202148,510
51121020202149,392
51121020202146,510
51121020202142,580
51121020202147,510
511210202011330,1139
511210205001500,1340
51121020900198,1051
511210202011333,306
51121020900197,488
511210202011337,306
511210202011331,306
511210202011332,306
511210202011336,306
511210206001115,1344
511210202011334,306
511210204001510,225
511210202011329,306
511210203001999,678
51121020202150,392
511210204001512,225
511210204001511,225
51121020202151,1194
511210202011335,306
51121020202154,1072
511210203001998,678
511210204001502,851
51121020202155,1456
511210204001503,225
511210204001507,225
511210204001504,225
511210202011327,306
51121020202152,1072
511210202011328,306
511210204001508,225
51121020900185,1051
51121020202153,1072
51121020202160,1267
5112102050034,999
5112102050029,393
5112102050027,393
51121020202158,1267
51121020202168,392
5112102050031,999
511210204001505,851
5112102050037,775
51121020202156,1267
5112102050035,999
511210206001120,798
51121020900192,872
51121020900190,1051
51121020202194,753
51121020202157,1456
511210204001506,225
51121020900193,872
51121020202162,1267
5112102050028,393
511210202011368,224
511210204001501,851
51121020900194,872
51121020202165,392
51121020900191,872
511210202011361,224
51121020202166,1194
511210207001102,1150
51121020202169,392
51121020900180,872
51121020202164,1267
51121020900144,733
51121020900196,1490
5112102050072,798
5112102050070,999
511210202011367,1062
51121020900142,733
51121020900143,733
51121020202159,1267
51121020900146,733
51121020900147,733
51121020202163,1267
511210206001119,798
51121020900148,733
51121020202161,1267
511210204001500,225
511210204001509,851
51121020900181,488
5112102050036,775
51121020202122,1072
51121020202167,392
511210206001116,1344
511210204001535,0
511210205001511,1318
51121020300503,655
5112102050074,798
5112102050078,999
511210204001540,0
51121020900145,733
5112102050079,999
51121020900195,872
51121020300501,655
5112102050077,999
51121020300502,655
5112102050073,798
511210204001536,0
51121020300500,919
51121020900149,733
511210205001508,1318
511210204001544,0
511210205001502,1264
511210204001541,0
51121020202127,386
5112102050076,999
51121020202121,1072
51121020900141,733
51121020202125,1072
51121020202129,580
511210205001510,1318
511210204001545,0
511210205001504,1264
511210205001503,1264
511210204001543,0
5112102050075,999
51121020900134,856
51121020202120,1072
511210202011395,1142
511210204001542,0
51121020202126,1072
51121020900140,58
5112102050061,798
51121020202124,1072
51121020202128,580
511210205001506,1264
511210204001538,0
511210204001539,0
511210204001537,0
51121020900138,856
511210205001505,1264
51121020202123,1072
511210202011394,1142
511210205001507,1340
511210202011396,224
51121020900139,856
5112102050062,1364
51121020900131,856
511210202011398,224
5112102050063,999
5112102050069,999
51121020900137,856
5112102050067,999
5112102050065,999
511210202011393,1142
5112102050066,999
511210204001524,664
51121020900132,856
511210202011391,1142
511210205001509,1318
511210205001501,1264
5112102050060,798
511210204001526,851
511210205001520,170
511210204001532,851
51121020202133,580
511210205001516,1318
511210202011392,1142
51121020202132,580
511210202011397,224
511210202011390,1142
51121020900136,856
511210205001522,170
511210204001529,851
511210204001533,851
51121020900133,856
51121020202134,580
511210205001521,707
51121020202136,580
511210204001534,851
51121020900165,1051
51121020202139,1194
511210205001517,1318
51121020900164,1051
511210204001525,851
5112102050064,999
5112102050068,999
51121020900169,1077
511210202011399,224
51121020900135,856
51121020202131,386
51121020202135,386
511210204001531,851
51121020202138,1194
511210204001527,851
511210205001512,1318
511210205001513,1318
51121020202130,580
51121020900168,1077
51121020900130,856
51121020202137,580
511210202011388,306
511210204001528,851
511210204001530,851
5112102050055,95
511210202011384,306
5112102050053,798
5112102050059,798
511210202011380,456
511210202011381,456
511210202011383,456
51121020900166,1051
511210204001561,1145
511210202011382,456
51121020900167,1051
511210205001514,1318
5112102050051,798
5112102050050,798
5112102050054,95
511210205001518,1318
511210205001519,170
511210204001567,947
51121020202104,1072
5112102050052,798
511210204001564,947
5112102050056,798
5112102050049,798
5112102050058,95
51121020202108,510
511210205001515,1318
511210205001533,1340
511210202011387,306
511210202011389,1142
511210202011385,306
511210204001557,1145
511210205001532,748
51121020900163,660
511210202011386,306
51121020900153,660
511210204001560,1145
5112102050057,798
51121020202102,1072
511210205001530,1340
511210205001526,170
51121020202101,1072
511210204001565,353
51121020202105,1072
511210205001524,170
51121020900156,1332
511210205001531,1340
511210202011372,1062
51121020202106,1072
511210204001559,1145
51121020202109,510
511210204001562,1145
511210205001525,170
511210205001529,748
51121020900161,1332
51121020900154,1332
511210205001528,748
51121020202100,1072
511210204001558,1145
511210204001563,1145
51121020900160,660
5112102050042,393
511210204001550,0
511210205001543,748
511210202011371,1062
51121020900157,660
511210205001527,1340
51121020900162,660
5112102050048,798
51121020900155,660
511210205001540,1356
511210202011377,306
511210202011370,224
511210205001541,1356
5112102050045,1113
511210204001566,353
511210205001523,170
51121020900158,660
5112102050043,393
5112102050039,775
511210205001544,748
51121020900159,660
511210205001542,1356
511210202011376,1062
511210204001554,851
511210204001551,0
511210204001555,1145
511210204001552,0
511210205001538,1340
511210204001556,1145
5112102050047,798
5112102050041,999
511210202011378,456
51121020202112,753
51121020202110,510
511210202011373,1062
5112102050044,1113
511210202011374,1062
51121020202113,753
5112102050046,1113
511210205001537,1340
51121020202111,753
511210205001535,748
511210206001521,767
511210205001539,1356
51121020202318,381
51121020202119,1194
51121020202117,1194
51121020900107,58
51121020202118,1194
51121020900102,1236
511210204001553,0
511210202011375,1062
51121020900104,310
51121020900105,58
51121020900101,1236
511210202011379,456
51121020900100,1236
511210204001466,947
511210206001520,767
511210204001547,0
511210205001534,748
51121020900152,1332
51121020202114,753
51121020900109,58
511210204001548,0
5112102050038,775
511210204001546,0
511210204001468,947
511210204001549,0
51121020202116,753
51121020900151,733
51121020900150,733
511210205001536,748
511210206001515,375
