node,x,y
171521403,-80.41773,37.23294
171521397,-80.41921,37.23405
24867171,-80.41486,37.24632
24867155,-80.42033,37.23844
24867156,-80.41947,37.23992
24867157,-80.4189,37.24073
171521429,-80.41845,37.24135
24870073,-80.41202,37.26079
24870076,-80.41368,37.26264
215650299,-80.41117,37.25196
215650357,-80.41533,37.23064
215650352,-80.41598,37.23145
243541298,-80.41611,37.23161
275501234,-80.41571,37.24518
24867153,-80.42098,37.23714
215650335,-80.42083,37.23749
215650338,-80.42108,37.23619
171521395,-80.42095,37.23575
275502507,-80.41582,37.23123
24870077,-80.41545,37.26504
335454427,-80.41085,37.25408
24870062,-80.41774,37.2705
24870057,-80.41689,37.26865
216609967,-80.41745,37.27004
24870044,-80.41664,37.26727
219468395,-80.41646,37.26687
338841049,-80.41574,37.26555
338858863,-80.42084,37.23552
976096277,-80.42087,37.23527
948246761,-80.41615,37.26628
1045491099,-80.41647,37.23196
1098100284,-80.41955,37.23433
1098100286,-80.4206,37.23527
976096274,-80.42061,37.23499
976096273,-80.4205,37.23512
24881600,-80.23668,37.23305
24881604,-80.23633,37.23315
24880515,-80.35028,37.18706
24881581,-80.23884,37.23317
24881575,-80.23898,37.23325
24881607,-80.23599,37.23325
24881287,-80.26845,37.23793
24881301,-80.26217,37.23889
24881474,-80.25892,37.2371
275987897,-80.21252,37.22596
24883370,-80.21252,37.22613
24881276,-80.27165,37.2342
24883380,-80.21274,37.23041
215646021,-80.21346,37.23203
216612798,-80.21683,37.23677
215646684,-80.28657,37.21701
24881209,-80.28559,37.21718
24881062,-80.30194,37.2033
215646619,-80.30139,37.20357
215646697,-80.30299,37.20278
215646038,-80.22053,37.23845
215646104,-80.2449,37.23277
24881086,-80.29077,37.20662
215646662,-80.28483,37.21197
24880741,-80.31248,37.20183
24881215,-80.28401,37.2192
215646567,-80.28319,37.21993
219470541,-80.27159,37.23408
24880700,-80.32544,37.19566
215646756,-80.32717,37.19572
243540553,-80.32923,37.19479
335458701,-80.32003,37.19816
215646663,-80.28459,37.21264
275507552,-80.3192,37.19858
215646571,-80.2836,37.22193
24881271,-80.27691,37.2279
338844096,-80.28566,37.21575
805721325,-80.29928,37.20446
848893470,-80.28328,37.22026
918466679,-80.27522,37.2311
950506828,-80.31364,37.20093
24879643,-80.35621,37.05163
24879487,-80.34538,37.02649
24879493,-80.34537,37.0269
215644151,-80.35454,37.04637
171523905,-80.3546,37.04673
24879532,-80.34482,37.037
24879513,-80.35026,37.04097
216616426,-80.35442,37.04601
276016172,-80.34533,37.0279
24879728,-80.34284,37.03623
918508173,-80.35581,37.04933
243541316,-80.4087,37.23407
215649410,-80.40899,37.23438
335456433,-80.40834,37.23369
171521471,-80.42376,37.24548
171521495,-80.42239,37.24596
171520047,-80.4286,37.24334
215652741,-80.42695,37.24431
171521736,-80.41074,37.24375
215652826,-80.41132,37.24432
171521711,-80.41221,37.24493
171521694,-80.4062,37.23875
243541244,-80.41897,37.24681
171521571,-80.41749,37.2469
275449128,-80.42197,37.24609
275449140,-80.42399,37.2454
275501035,-80.41566,37.24665
219464603,-80.40799,37.24044
948242349,-80.41652,37.24692
976093880,-80.40856,37.24109
24866377,-80.3874,37.11143
24866376,-80.38793,37.11145
171524032,-80.3851,37.08029
171513089,-80.38796,37.08223
24864872,-80.38982,37.08418
24864862,-80.3911,37.08802
171524025,-80.38402,37.07925
24879540,-80.37089,37.05467
171523967,-80.37248,37.05646
215644051,-80.37274,37.06235
215644061,-80.37285,37.0634
243541696,-80.38718,37.11144
275986314,-80.39018,37.09127
171517852,-80.39026,37.09146
275986468,-80.38491,37.09624
215643453,-80.38246,37.10052
171517878,-80.3854,37.09602
171524691,-80.38543,37.11163
275986873,-80.38273,37.11235
24880019,-80.37837,37.11158
275989254,-80.38348,37.07824
248177597,-80.38367,37.07852
275989318,-80.3749,37.06511
171523961,-80.375,37.06519
215644081,-80.37363,37.05895
171523993,-80.37391,37.05911
215644124,-80.36107,37.05193
215644117,-80.36333,37.05223
215643468,-80.38139,37.10577
24866314,-80.39026,37.09184
215643495,-80.38908,37.09313
914995207,-80.39028,37.09161
918459958,-80.36381,37.05217
918464465,-80.37061,37.05447
918466685,-80.37431,37.05965
918508174,-80.37559,37.06594
24866783,-80.44174,37.22618
24866822,-80.44107,37.22648
171516209,-80.47783,37.21268
171516262,-80.47299,37.21402
24866896,-80.43404,37.23152
24866900,-80.43295,37.23159
171519953,-80.4267,37.23247
24867132,-80.42503,37.23332
24867136,-80.42212,37.23403
976096275,-80.42067,37.23496
24866094,-80.46786,37.21556
196301652,-80.4665,37.21562
24866737,-80.46595,37.21566
171516269,-80.46873,37.21543
24866753,-80.45547,37.21768
24866756,-80.45365,37.21847
24866067,-80.49017,37.20971
215673360,-80.48922,37.21025
215673389,-80.49355,37.20844
24866063,-80.49302,37.20854
171515733,-80.50104,37.19116
216614990,-80.49988,37.19431
216614989,-80.50068,37.20041
171515190,-80.5145,37.18731
216614993,-80.50986,37.18817
171515166,-80.51559,37.17953
275095170,-80.51698,37.18445
275095171,-80.51685,37.18546
275095168,-80.51638,37.1863
275095173,-80.51606,37.17763
171515776,-80.49725,37.20634
24866056,-80.49666,37.20686
275163835,-80.46901,37.21533
275497688,-80.49527,37.20783
275498081,-80.44561,37.22519
24866779,-80.44428,37.2255
275499255,-80.4535,37.21855
275499243,-80.45236,37.22004
24866766,-80.45031,37.22297
275499484,-80.44329,37.22572
275502241,-80.42364,37.23361
171521308,-80.42351,37.23364
275502244,-80.4234,37.23367
24866852,-80.4388,37.22863
275990228,-80.43861,37.22885
215673368,-80.48625,37.21148
24866767,-80.44692,37.2246
335455626,-80.46512,37.21575
24866745,-80.46,37.21616
24866750,-80.45788,37.21682
24866743,-80.46139,37.21592
335456558,-80.44216,37.22602
171515645,-80.5032,37.1901
335464360,-80.49866,37.20417
171515174,-80.51699,37.18494
338858852,-80.46596,37.21579
24866844,-80.43935,37.22796
338858862,-80.42218,37.23413
976096276,-80.42093,37.23505
338858859,-80.42679,37.23258
338858860,-80.42509,37.2334
338858856,-80.43409,37.23162
338858857,-80.43294,37.2317
338858848,-80.43935,37.22819
338858845,-80.4389,37.2287
338858849,-80.44119,37.22656
338858850,-80.4418,37.22628
338858854,-80.44431,37.22559
338858855,-80.44331,37.22582
338858897,-80.44699,37.22471
338858894,-80.44563,37.2253
338858901,-80.45035,37.22305
338858929,-80.4525,37.22004
338858912,-80.45355,37.21864
338858914,-80.45552,37.21776
338858930,-80.4537,37.21856
338858916,-80.45791,37.21694
338858919,-80.46004,37.21628
338858921,-80.46514,37.21586
338858966,-80.42394,37.23367
338858861,-80.42361,37.23374
338858967,-80.42344,37.23378
338858926,-80.46139,37.21604
338859081,-80.46361,37.21601
338859082,-80.4636,37.2159
338872033,-80.44222,37.22614
914825913,-80.50566,37.18904
948234913,-80.4405,37.22682
24866905,-80.42886,37.23149
1060360341,-80.42802,37.23182
338858858,-80.42888,37.23161
1060360342,-80.42811,37.2319
1060362810,-80.42793,37.23186
1060362811,-80.42803,37.23194
1060363311,-80.43783,37.22945
1060363312,-80.43794,37.22954
1073801762,-80.43617,37.23049
1120746883,-80.4293,37.23139
1120978503,-80.42931,37.2315
24862208,-80.57834,37.09353
24862218,-80.57822,37.09357
215676488,-80.57823,37.09202
171516890,-80.44819,37.12962
171516891,-80.44853,37.1297
171516889,-80.44948,37.12995
171514229,-80.49445,37.12969
24865559,-80.5006,37.12984
24865583,-80.48549,37.13082
24865591,-80.47612,37.13105
171514434,-80.48604,37.13078
24865388,-80.51412,37.13096
24865395,-80.51179,37.13101
24865069,-80.50843,37.12862
171513869,-80.50732,37.12876
215656655,-80.47415,37.1313
171514522,-80.46676,37.1323
24865067,-80.50928,37.12874
24865398,-80.50979,37.129
171514165,-80.50556,37.12906
275984664,-80.50216,37.12964
275984724,-80.49238,37.13
171514259,-80.48977,37.13039
171516753,-80.44031,37.12788
24866185,-80.46078,37.13274
171516875,-80.45513,37.13147
335463612,-80.487,37.13069
335463662,-80.50859,37.12862
171516763,-80.43818,37.12741
338857929,-80.45532,37.13153
872677719,-80.50692,37.12883
171517641,-80.42584,37.12744
171517646,-80.42232,37.12759
171517773,-80.41392,37.12691
171517769,-80.41453,37.12711
171517688,-80.41657,37.12775
171517687,-80.41724,37.12784
24866297,-80.41797,37.12779
171517686,-80.41817,37.12778
171517670,-80.41889,37.12775
171517669,-80.41955,37.12773
171517647,-80.42176,37.12762
171517648,-80.42116,37.12765
24866182,-80.43046,37.1273
24866179,-80.43514,37.12712
215656650,-80.43756,37.12729
243541720,-80.43355,37.12717
243541721,-80.43268,37.12721
275982155,-80.43163,37.12725
215656349,-80.41311,37.12666
338870913,-80.41237,37.12681
24866303,-80.41273,37.12651
171517667,-80.42021,37.1277
851488198,-80.4201,37.1277
1045503979,-80.42112,37.12765
24880314,-80.31779,37.14452
171526155,-80.31599,37.14648
24880221,-80.35467,37.13788
24880234,-80.35338,37.13808
24880207,-80.35578,37.13749
24880159,-80.358,37.1372
24880199,-80.35718,37.13734
24866624,-80.38903,37.13414
24866620,-80.38984,37.13377
24880070,-80.37455,37.13384
842040663,-80.3743,37.13392
19452146,-80.35336,37.13797
171526131,-80.31824,37.14418
171526130,-80.31867,37.14374
24880275,-80.32564,37.1405
171525917,-80.32501,37.14065
24880264,-80.33621,37.13928
24880273,-80.33046,37.13941
171525318,-80.35287,37.13813
171525320,-80.35301,37.138
24866629,-80.38845,37.13431
24866551,-80.39733,37.13042
24866553,-80.39542,37.1306
24866600,-80.39491,37.13075
24866601,-80.39375,37.13125
171518602,-80.39775,37.13038
171518600,-80.39859,37.13032
24866546,-80.40213,37.13016
171518574,-80.40145,37.13016
24866417,-80.40579,37.13057
196986390,-80.35904,37.13689
24880160,-80.35797,37.13711
196986409,-80.35895,37.13701
842040662,-80.3741,37.13383
171525100,-80.37378,37.13393
196987054,-80.37488,37.13359
196987002,-80.37439,37.13373
24880077,-80.37203,37.13476
215652217,-80.37163,37.13486
24880082,-80.36966,37.13533
24880078,-80.3719,37.13469
171525152,-80.36706,37.13563
215652437,-80.3634,37.13606
215673568,-80.40076,37.13015
216616013,-80.40506,37.13045
216616792,-80.34746,37.13834
171525748,-80.34408,37.13854
215651435,-80.31944,37.143
219852673,-80.35717,37.13724
219852674,-80.35573,37.13767
215673570,-80.39913,37.13027
221977802,-80.39234,37.13184
221977803,-80.39164,37.13217
221977804,-80.39117,37.13251
24880238,-80.35126,37.13817
243540615,-80.34805,37.13831
171525046,-80.3775,37.13279
275982943,-80.37733,37.13285
24880052,-80.37661,37.13306
24880074,-80.37401,37.13404
275983184,-80.37335,37.13428
275983185,-80.37327,37.13413
171525224,-80.36134,37.13648
275983424,-80.36082,37.13658
24880138,-80.35994,37.13675
275983431,-80.35977,37.1368
275983432,-80.35977,37.13677
275983468,-80.35287,37.13801
275983714,-80.32431,37.1408
243540627,-80.32328,37.14104
171525768,-80.34053,37.13878
24880046,-80.37981,37.13247
24880040,-80.38425,37.13391
24866626,-80.38538,37.13426
338870798,-80.36885,37.13547
338872875,-80.36308,37.13613
811041851,-80.37529,37.13345
872677265,-80.36024,37.13669
880277675,-80.35276,37.13814
880277676,-80.35275,37.13802
880277679,-80.35965,37.13679
880277680,-80.35966,37.13683
880294702,-80.37535,37.13356
918458216,-80.33844,37.13908
24864944,-80.53817,37.1175
216598959,-80.53226,37.11895
24864959,-80.53213,37.11906
875149295,-80.54668,37.11804
24864929,-80.54909,37.11833
24862382,-80.55512,37.1178
338859065,-80.55364,37.11818
24866309,-80.40667,37.12821
171517824,-80.40775,37.12907
24866362,-80.39754,37.11948
24866357,-80.39825,37.12054
171517961,-80.39926,37.12145
24866360,-80.39964,37.12174
24866356,-80.39864,37.12092
171517923,-80.39541,37.11542
171517926,-80.39616,37.11651
24866371,-80.39515,37.11519
171517984,-80.39398,37.11428
171518006,-80.38821,37.1115
24866347,-80.40191,37.12352
171517925,-80.39693,37.11843
243541680,-80.39717,37.11885
243541682,-80.39656,37.11762
275978588,-80.40233,37.12397
24866352,-80.40342,37.12517
275978585,-80.40392,37.12575
24866355,-80.40458,37.12652
275990548,-80.40461,37.12655
1084043537,-80.38947,37.11187
24866947,-80.41698,37.17676
24866946,-80.41738,37.1768
24866972,-80.4067,37.188
24866973,-80.40661,37.18814
24867122,-80.41318,37.22864
171521243,-80.41244,37.22794
171521244,-80.4117,37.22726
24867178,-80.40178,37.2179
24867183,-80.40274,37.21913
171521800,-80.4034,37.21974
171521798,-80.40452,37.22072
171521257,-80.40951,37.22526
24867121,-80.41013,37.22581
171521256,-80.40906,37.22486
171521263,-80.40811,37.224
171521260,-80.40723,37.22316
171521261,-80.40709,37.22304
24867130,-80.40582,37.22192
24867184,-80.39958,37.21086
171521803,-80.39969,37.21144
24867084,-80.3989,37.2068
171520798,-80.40133,37.19765
171520820,-80.40032,37.20002
171520354,-80.40947,37.18387
171520357,-80.40876,37.18497
171520353,-80.40977,37.18388
171520355,-80.40893,37.18513
171520192,-80.41628,37.17731
24866950,-80.41504,37.17831
171520201,-80.4165,37.17747
171520310,-80.41525,37.17846
24866974,-80.40682,37.18821
24866988,-80.40567,37.18956
24866964,-80.40868,37.18553
24866965,-80.40847,37.18544
215650275,-80.40158,37.19703
24867181,-80.401,37.21625
215650377,-80.40142,37.21727
221975713,-80.4039,37.19174
221975748,-80.40548,37.18946
221975784,-80.40369,37.19175
171520773,-80.4028,37.19403
222001968,-80.40242,37.19495
275505810,-80.40227,37.19532
275506425,-80.40033,37.21386
275506424,-80.39998,37.21267
275513089,-80.40675,37.18791
275972191,-80.40981,37.18381
171520311,-80.4134,37.17992
24866971,-80.40698,37.18801
275990483,-80.40692,37.18809
275990386,-80.39927,37.20298
275990321,-80.39889,37.20544
275505811,-80.40177,37.19655
338879608,-80.4099,37.18367
338879609,-80.40968,37.18356
948251687,-80.39888,37.20594
976093693,-80.39984,37.20124
1045494388,-80.40757,37.18723
1045494392,-80.40733,37.18709
1045496746,-80.41019,37.22588
24867126,-80.41108,37.22669
1045496747,-80.41115,37.22675
171520038,-80.42987,37.24449
171520040,-80.43096,37.2455
171520046,-80.42789,37.24244
171520051,-80.42753,37.24181
171519985,-80.42707,37.23991
171519986,-80.42725,37.24089
171519983,-80.42673,37.23881
171519981,-80.42663,37.23844
171519980,-80.42669,37.23772
171519978,-80.42692,37.23691
171519956,-80.42661,37.2361
171521311,-80.4258,37.23463
820452159,-80.43191,37.24633
243541256,-80.43253,37.247
948235738,-80.43142,37.24591
948245280,-80.43126,37.24579
24865013,-80.50831,37.09847
24865011,-80.50851,37.09834
171513353,-80.51176,37.09998
171513354,-80.51174,37.10015
171513281,-80.51883,37.1045
24864994,-80.52023,37.10648
171513366,-80.52459,37.11219
216599005,-80.5204,37.10642
216599379,-80.52471,37.1121
216599360,-80.51904,37.10447
216598741,-80.516,37.10127
216616772,-80.51852,37.10385
24864993,-80.51841,37.10399
24865032,-80.51587,37.10141
216616780,-80.51809,37.10362
216616781,-80.52951,37.11672
309601483,-80.53118,37.11793
338859066,-80.52938,37.1166
338859067,-80.52952,37.11648
918466667,-80.52924,37.11622
918466668,-80.52909,37.11634
24880967,-80.25805,37.16802
24880966,-80.25808,37.16789
24866413,-80.40802,37.13049
24880803,-80.29331,37.16465
24880810,-80.29144,37.16511
171531772,-80.19821,37.23184
24883486,-80.19706,37.2323
171531773,-80.19814,37.23168
24883487,-80.19693,37.2322
24883494,-80.19403,37.23351
24883497,-80.19269,37.23413
24883495,-80.19398,37.23364
24883500,-80.19275,37.2342
24881563,-80.22275,37.22149
24883345,-80.21967,37.22201
24881543,-80.22861,37.21984
171530399,-80.22826,37.22005
171530359,-80.23203,37.21622
24881524,-80.23154,37.21698
171530371,-80.23184,37.21617
24881522,-80.23137,37.21692
24881375,-80.23714,37.17794
24881379,-80.23709,37.17905
24881377,-80.23692,37.17795
171530084,-80.2368,37.17904
171529959,-80.24452,37.17166
24881319,-80.24266,37.17238
171529957,-80.24648,37.17088
171529940,-80.2483,37.17028
24881309,-80.24716,37.17072
171529939,-80.24928,37.16989
171528982,-80.24923,37.16982
171529944,-80.24825,37.1702
24881016,-80.24977,37.16961
24881017,-80.24991,37.16966
24880960,-80.25978,37.16851
171528872,-80.25983,37.16839
171528295,-80.289,37.16588
171528871,-80.26196,37.16944
24880959,-80.26206,37.16934
24880811,-80.29142,37.16529
171528296,-80.28903,37.166
24880355,-80.30456,37.15812
24880358,-80.30386,37.15901
171526396,-80.30374,37.15898
171526392,-80.30686,37.15557
171531491,-80.20084,37.23051
196351629,-80.19978,37.23095
171531492,-80.20104,37.23071
24883476,-80.20017,37.23106
24881542,-80.2287,37.21999
24881548,-80.22839,37.22016
24881015,-80.25309,37.16842
215644854,-80.24657,37.17095
24881314,-80.24457,37.17174
215644855,-80.24698,37.17069
24881519,-80.23305,37.21465
24881520,-80.23292,37.21453
24881556,-80.22272,37.22135
215645490,-80.21947,37.22192
24880802,-80.2933,37.16482
24880354,-80.30755,37.15479
24865160,-80.53088,37.13239
215675928,-80.52697,37.1325
24865341,-80.52371,37.13281
215651220,-80.26418,37.17041
215644766,-80.25483,37.16785
24881014,-80.25305,37.16834
215644983,-80.2371,37.17722
215645001,-80.23728,37.17719
216616822,-80.23667,37.18202
216616823,-80.23697,37.18204
216616824,-80.21147,37.22639
171531466,-80.21017,37.2269
216616825,-80.21166,37.22649
171531467,-80.21027,37.22705
216616966,-80.24411,37.17191
24881323,-80.24279,37.17242
215651213,-80.26635,37.17139
24881128,-80.26813,37.17168
215644997,-80.23997,37.17381
216617007,-80.23825,37.17582
171513506,-80.51907,37.13172
243540618,-80.29806,37.16292
171528251,-80.2969,37.16339
24880786,-80.30015,37.16222
243540619,-80.29821,37.16305
171528252,-80.29697,37.16356
243543189,-80.21687,37.22361
216616826,-80.21522,37.22461
243543188,-80.21674,37.2235
215645577,-80.21515,37.22447
215651256,-80.29414,37.16441
275987232,-80.29416,37.16457
275987796,-80.23665,37.18252
275987807,-80.23695,37.18253
215645583,-80.2129,37.22595
275988043,-80.23484,37.21024
275988035,-80.23454,37.21021
276016215,-80.2641,37.17052
171529266,-80.27293,37.17097
276016219,-80.27036,37.1716
171529265,-80.27289,37.17077
215651223,-80.27032,37.17147
275509094,-80.26817,37.17155
276016220,-80.27992,37.16987
276016221,-80.27837,37.16997
24880881,-80.27836,37.16968
24880875,-80.2799,37.1697
24880788,-80.30008,37.16214
171531488,-80.2046,37.22929
171531487,-80.20459,37.22903
335461836,-80.2758,37.17024
24880884,-80.27576,37.17003
335461843,-80.23637,37.18834
171530158,-80.23626,37.19073
335461844,-80.23668,37.18835
171530157,-80.23656,37.19074
335461847,-80.23605,37.19537
335461845,-80.23574,37.20219
24881397,-80.23571,37.20279
335461848,-80.23634,37.19538
335461846,-80.23603,37.20222
24881395,-80.23601,37.20285
275988025,-80.23576,37.20676
24880825,-80.2842,37.16854
335462612,-80.28411,37.16837
335462616,-80.3025,37.16037
335462615,-80.30258,37.16041
275509096,-80.26638,37.17127
275988041,-80.23549,37.20673
918469856,-80.30258,37.16028
918469857,-80.30266,37.16033
918508171,-80.21815,37.22285
918508172,-80.21803,37.22273
976137025,-80.23621,37.19831
976137026,-80.23592,37.19831
24866275,-80.42157,37.11791
171517788,-80.41111,37.12787
